"119,69","2,5","2,5",5,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1437,"119,69",-5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,4506",0,0,0,1,1,1,1,1,0,0,1,,0,0,1,1,1,1,0,0,,,0,1,1,1,0,,,,,0,1,1,0,,,,0,1,0,,"0,3057","-0,6364","0,3064","-0,6364",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1438,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,4510",1,1,1,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,,,1,0,0,0,0,,,,,1,0,0,0,,,,1,0,0,,"0,3060","-0,6376","0,3067","-0,6376",,"0,9183","0,8813","0,0370",2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",6,14,"0,3","0,7","-1,736965594","-0,5145731728",7
1439,"119,69",-5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,4507",0,0,0,1,1,1,1,1,0,0,1,,0,0,1,1,1,1,0,0,,,0,1,1,1,0,,,,,0,1,1,0,,,,0,1,0,,"0,3049","-0,6546","0,3057","-0,6546",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1440,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4511",1,1,1,0,0,0,0,0,1,1,0,,1,1,0,0,0,0,1,0,0,,1,0,0,0,1,0,,,,1,0,0,1,,,,1,0,1,,"0,3055","-0,6203","0,3063","-0,6203",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1441,"119,69",-5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,,,,,,,,,,,"0,5000",30,,"0,4508",0,0,0,1,1,1,1,1,0,1,1,,0,0,1,1,1,1,0,0,0,,0,1,1,1,1,0,,,,0,1,1,1,,,,0,1,0,,"0,3045","-0,6421","0,3052","-0,6421",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,1,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1442,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,"0,5000",30,,"0,4511",1,1,1,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,1,0,1,,1,0,0,0,0,1,,,,1,0,0,0,,,,1,0,1,,"0,3050","-0,6377","0,3057","-0,6377",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1443,"119,69",-5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,,,,,,,,,,,"0,5000",30,,"0,4508",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,0,1,,0,1,1,1,0,1,,,,0,1,1,0,,,,0,1,1,,"0,3039","-0,6337","0,3046","-0,6337",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1444,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,,,,,,,,,,"0,5000",30,,"0,4512",1,1,1,0,0,0,0,0,1,0,1,,1,1,0,0,0,0,1,0,1,,1,0,0,0,0,1,,,,1,0,0,0,,,,1,0,1,,"0,3044","-0,6297","0,3051","-0,6297",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1445,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,,,,,,,,,,,"0,5000",30,,"0,4509",0,0,0,1,1,1,1,1,0,0,1,,0,0,1,1,1,1,0,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,0,,"0,3032","-0,6291","0,3040","-0,6291",,"0,9984","1,0000","-0,0016",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,1,1,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",10,10,"0,5","0,5",-1,-1,0
1446,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,,,,,,,,"0,5000",30,,"0,4513",1,1,1,0,0,0,0,0,0,1,1,,1,1,0,0,0,0,0,1,0,,1,0,0,0,1,0,,,,1,0,0,1,,,,1,0,0,,"0,3038","-0,6043","0,3045","-0,6043",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1447,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4510",0,0,0,1,1,1,1,1,0,0,0,,0,0,1,1,1,1,0,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,0,,"0,3027","-0,6291","0,3034","-0,6291",,"0,9984","1,0000","-0,0016",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,1,0,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",10,10,"0,5","0,5",-1,-1,0
1448,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4513",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,3032","-0,6222","0,3039","-0,6222",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1449,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4510",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,3021","-0,6180","0,3028","-0,6180",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1450,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4514",1,1,1,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,,1,0,0,0,1,0,,,,1,0,0,1,,,,1,0,0,,"0,3027","-0,5969","0,3034","-0,5969",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1451,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,"0,5000",30,,"0,4511",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,1,1,,0,1,1,1,0,1,,,,0,1,1,0,,,,0,1,1,,"0,3016","-0,6034","0,3023","-0,6034",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,1,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1452,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4515",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,3020","-0,6010","0,3027","-0,6010",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1453,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,,,,,,,,,,,"0,5000",30,,"0,4512",0,0,0,1,1,1,1,1,1,1,1,,0,0,1,1,1,1,1,0,0,,0,1,1,1,1,0,,,,0,1,1,1,,,,0,1,1,,"0,3010","-0,6034","0,3017","-0,6034",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1454,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4515",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,3015","-0,6010","0,3022","-0,6010",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1455,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4512",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,3004","-0,6002","0,3011","-0,6002",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1456,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,"0,5000",30,,"0,4516",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,1,,1,0,0,0,0,1,,,,1,0,0,0,,,,1,0,0,,"0,3008","-0,5943","0,3015","-0,5943",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1457,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4513",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,1,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2997","-0,5938","0,3004","-0,5938",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,1,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1458,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,"0,5000",30,,"0,4517",1,1,1,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,3002","-0,5927","0,3009","-0,5927",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1459,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,"0,5000",30,,"0,4514",0,0,0,1,1,1,1,1,1,0,1,,0,0,1,1,1,1,1,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2991","-0,5926","0,2998","-0,5926",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1460,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,"0,5000",30,,"0,4517",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,1,,1,0,0,0,0,1,,,,1,0,0,0,,,,1,0,0,,"0,2996","-0,5877","0,3003","-0,5877",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1461,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4514",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,1,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2985","-0,5836","0,2993","-0,5836",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1462,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4518",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,2991","-0,5848","0,2998","-0,5848",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1463,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4515",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2980","-0,5886","0,2987","-0,5886",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1464,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4519",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,2985","-0,5848","0,2992","-0,5848",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1465,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,,,,,,,,,,,"0,5000",30,,"0,4516",0,0,0,1,1,1,1,1,1,0,1,,0,0,1,1,1,1,1,1,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2974","-0,5864","0,2981","-0,5864",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,1,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1466,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,"0,5000",30,,"0,4519",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,1,,1,0,0,0,0,1,,,,1,0,0,0,,,,1,0,0,,"0,2979","-0,5693","0,2986","-0,5693",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1467,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,,,,,,,,,,,"0,5000",30,,"0,4516",0,0,0,1,1,1,1,1,1,1,0,,0,0,1,1,1,1,1,0,1,,0,1,1,1,1,1,,,,0,1,1,1,,,,0,1,1,,"0,2969","-0,5670","0,2976","-0,5670",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1468,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,"0,5000",30,,"0,4520",1,1,1,0,0,0,0,0,0,1,1,,1,1,0,0,0,0,0,0,0,,1,0,0,0,1,0,,,,1,0,0,1,,,,1,0,0,,"0,2975","-0,5363","0,2982","-0,5363",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1469,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,"0,5000",30,,"0,4517",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,1,1,,0,1,1,1,0,1,,,,0,1,1,0,,,,0,1,1,,"0,2964","-0,5578","0,2971","-0,5578",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1470,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,"0,5000",30,,"0,4521",1,1,1,0,0,0,0,0,0,1,1,,1,1,0,0,0,0,0,1,1,,1,0,0,0,1,1,,,,1,0,0,1,,,,1,0,0,,"0,2969","-0,5423","0,2977","-0,5423",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1471,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,"0,5000",30,,"0,4518",0,0,0,1,1,1,1,1,1,1,1,,0,0,1,1,1,1,1,0,0,,0,1,1,1,1,0,,,,0,1,1,1,,,,0,1,1,,"0,2959","-0,5578","0,2967","-0,5578",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1472,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,"0,5000",30,,"0,4521",1,1,1,0,0,0,0,0,0,1,1,,1,1,0,0,0,0,0,0,1,,1,0,0,0,1,1,,,,1,0,0,1,,,,1,0,0,,"0,2965","-0,5285","0,2973","-0,5285",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1473,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4518",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2955","-0,5436","0,2963","-0,5436",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1474,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4522",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,2961","-0,5285","0,2968","-0,5285",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1475,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4519",0,0,0,1,1,1,1,1,1,1,0,,0,0,1,1,1,1,1,1,0,,0,1,1,1,1,0,,,,0,1,1,1,,,,0,1,1,,"0,2951","-0,5250","0,2958","-0,5250",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1476,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,"0,5000",30,,"0,4523",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,2955","-0,5504","0,2963","-0,5504",,"0,9587","0,9341","0,0246",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1477,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4520",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2945","-0,5523","0,2952","-0,5523",,"0,9984","0,9928","0,0056",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1478,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,"0,5000",30,,"0,4523",1,1,1,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,1,0,0,0,,,,1,0,0,,"0,2950","-0,5326","0,2957","-0,5326",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1479,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,"0,5000",30,,"0,4520",0,0,0,1,1,1,1,1,1,0,0,,0,0,1,1,1,1,1,0,0,,0,1,1,1,0,0,,,,0,1,1,0,,,,0,1,1,,"0,2940","-0,5283","0,2947","-0,5283",,"0,9852","0,9710","0,0143",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
