t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,RATING1,RATING2,RATING3,,,
1119,2,1,"0,8480786416",0,"0,1858802502",0,"0,1519213584",0,"0,109025916",0,"0,06523681859",0,"0,03217158177",0,"0,009830205541",0,"0,004468275246",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1120,2,1,"0,8482142857",0,"0,1857142857",0,"0,1517857143",0,"0,1089285714",0,"0,06517857143",0,"0,03214285714",0,"0,009821428571",0,"0,004464285714",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1121,2,1,"0,8483496878",0,"0,1855486173",0,"0,1516503122",0,"0,1088314005",0,"0,06512042819",0,"0,03211418376",0,"0,009812667261",0,"0,004460303301",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1122,2,1,"0,8484848485",0,"0,1853832442",0,"0,1515151515",0,"0,1087344029",0,"0,06506238859",0,"0,0320855615",0,"0,009803921569",0,"0,004456327986",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1123,2,1,"0,8486197685",0,"0,1852181656",0,"0,1513802315",0,"0,1086375779",0,"0,06500445236",0,"0,0320569902",0,"0,009795191451",0,"0,004452359751",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1124,2,1,"0,8487544484",0,"0,1850533808",0,"0,1512455516",0,"0,1085409253",0,"0,06494661922",0,"0,03202846975",0,"0,009786476868",0,"0,004448398577",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1125,2,1,"0,8488888889",0,"0,1848888889",0,"0,1511111111",0,"0,1084444444",0,"0,06488888889",0,"0,032",0,"0,009777777778",0,"0,004444444444",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1126,2,1,"0,8490230906",0,"0,1847246892",0,"0,1509769094",0,"0,108348135",0,"0,0648312611",0,"0,03197158082",0,"0,009769094139",0,"0,004440497336",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1127,2,1,"0,8491570541",0,"0,1845607808",0,"0,1508429459",0,"0,1082519965",0,"0,06477373558",0,"0,03194321207",0,"0,009760425909",0,"0,004436557232",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1128,2,1,"0,8492907801",0,"0,1843971631",0,"0,1507092199",0,"0,1081560284",0,"0,06471631206",0,"0,03191489362",0,"0,00975177305",0,"0,004432624113",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1129,2,1,"0,8494242693",0,"0,1842338353",0,"0,1505757307",0,"0,1080602303",0,"0,06465899026",0,"0,03188662533",0,"0,009743135518",0,"0,004428697963",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1130,2,1,"0,8495575221",0,"0,1840707965",0,"0,1504424779",0,"0,1079646018",0,"0,06460176991",0,"0,03185840708",0,"0,009734513274",0,"0,004424778761",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1131,2,1,"0,8496905393",0,"0,183908046",0,"0,1503094607",0,"0,1078691424",0,"0,06454465075",0,"0,03183023873",0,"0,009725906278",0,"0,00442086649",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1132,2,1,"0,8498233216",0,"0,183745583",0,"0,1501766784",0,"0,1077738516",0,"0,06448763251",0,"0,03180212014",0,"0,009717314488",0,"0,004416961131",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1133,2,1,"0,8499558694",0,"0,1835834069",0,"0,1500441306",0,"0,107678729",0,"0,06443071492",0,"0,03177405119",0,"0,009708737864",0,"0,004413062665",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1134,2,1,"0,8500881834",0,"0,1834215168",0,"0,1499118166",0,"0,1075837743",0,"0,06437389771",0,"0,03174603175",0,"0,009700176367",0,"0,004409171076",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1135,2,1,"0,8502202643",0,"0,1832599119",0,"0,1497797357",0,"0,1074889868",0,"0,06431718062",0,"0,03171806167",0,"0,009691629956",0,"0,004405286344",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1136,2,1,"0,8503521127",0,"0,1830985915",0,"0,1496478873",0,"0,1073943662",0,"0,06426056338",0,"0,03169014085",0,"0,009683098592",0,"0,004401408451",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1137,2,1,"0,8504837291",0,"0,182937555",0,"0,1495162709",0,"0,107299912",0,"0,06420404573",0,"0,03166226913",0,"0,009674582234",0,"0,004397537379",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1138,2,1,"0,8506151142",0,"0,1827768014",0,"0,1493848858",0,"0,1072056239",0,"0,06414762742",0,"0,0316344464",0,"0,009666080844",0,"0,004393673111",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1139,2,1,"0,8507462687",0,"0,1826163301",0,"0,1492537313",0,"0,1071115013",0,"0,06409130817",0,"0,03160667252",0,"0,009657594381",0,"0,004389815628",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1140,2,1,"0,850877193",0,"0,1824561404",0,"0,149122807",0,"0,1070175439",0,"0,06403508772",0,"0,03157894737",0,"0,009649122807",0,"0,004385964912",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1141,2,1,"0,8510078878",0,"0,1822962314",0,"0,1489921122",0,"0,1069237511",0,"0,06397896582",0,"0,03155127082",0,"0,009640666082",0,"0,004382120947",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1142,2,1,"0,8511383538",0,"0,1821366025",0,"0,1488616462",0,"0,1068301226",0,"0,06392294221",0,"0,03152364273",0,"0,009632224168",0,"0,004378283713",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1143,2,1,"0,8512685914",0,"0,1819772528",0,"0,1487314086",0,"0,1067366579",0,"0,06386701662",0,"0,03149606299",0,"0,009623797025",0,"0,004374453193",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1144,2,1,"0,8513986014",0,"0,1818181818",0,"0,1486013986",0,"0,1066433566",0,"0,06381118881",0,"0,03146853147",0,"0,009615384615",0,"0,004370629371",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1145,2,1,"0,8515283843",0,"0,1816593886",0,"0,1484716157",0,"0,1065502183",0,"0,06375545852",0,"0,03144104803",0,"0,0096069869",0,"0,004366812227",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1146,2,1,"0,8516579407",0,"0,1815008726",0,"0,1483420593",0,"0,1064572426",0,"0,06369982548",0,"0,03141361257",0,"0,009598603839",0,"0,004363001745",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1147,2,1,"0,8517872711",0,"0,181342633",0,"0,1482127289",0,"0,1063644289",0,"0,06364428945",0,"0,03138622493",0,"0,009590235397",0,"0,004359197908",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1148,2,1,"0,8519163763",0,"0,181184669",0,"0,1480836237",0,"0,106271777",0,"0,06358885017",0,"0,03135888502",0,"0,009581881533",0,"0,004355400697",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1149,2,1,"0,8520452567",0,"0,18102698",0,"0,1479547433",0,"0,1061792863",0,"0,0635335074",0,"0,03133159269",0,"0,009573542211",0,"0,004351610096",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1150,2,1,"0,852173913",0,"0,1808695652",0,"0,147826087",0,"0,1060869565",0,"0,06347826087",0,"0,03130434783",0,"0,009565217391",0,"0,004347826087",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1151,2,1,"0,8523023458",0,"0,180712424",0,"0,1476976542",0,"0,1059947871",0,"0,06342311034",0,"0,0312771503",0,"0,009556907037",0,"0,004344048653",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1152,2,1,"0,8524305556",0,"0,1805555556",0,"0,1475694444",0,"0,1059027778",0,"0,06336805556",0,"0,03125",0,"0,009548611111",0,"0,004340277778",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1153,2,1,"0,8525585429",0,"0,1803989592",0,"0,1474414571",0,"0,105810928",0,"0,06331309627",0,"0,03122289679",0,"0,009540329575",0,"0,004336513443",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1154,2,1,"0,8526863085",0,"0,1802426343",0,"0,1473136915",0,"0,1057192374",0,"0,06325823224",0,"0,03119584055",0,"0,009532062392",0,"0,004332755633",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1155,2,1,"0,8528138528",0,"0,1800865801",0,"0,1471861472",0,"0,1056277056",0,"0,0632034632",0,"0,03116883117",0,"0,009523809524",0,"0,004329004329",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1156,2,1,"0,8529411765",0,"0,1799307958",0,"0,1470588235",0,"0,1055363322",0,"0,06314878893",0,"0,03114186851",0,"0,009515570934",0,"0,004325259516",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1157,2,1,"0,85306828",0,"0,1797752809",0,"0,14693172",0,"0,1054451167",0,"0,06309420916",0,"0,03111495246",0,"0,009507346586",0,"0,004321521175",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1158,2,1,"0,8531951641",0,"0,1796200345",0,"0,1468048359",0,"0,1053540587",0,"0,06303972366",0,"0,0310880829",0,"0,009499136442",0,"0,004317789292",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1159,2,1,"0,8533218292",0,"0,1794650561",0,"0,1466781708",0,"0,1052631579",0,"0,06298533218",0,"0,03106125971",0,"0,009490940466",0,"0,004314063848",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1160,2,1,"0,8534482759",0,"0,1793103448",0,"0,1465517241",0,"0,1051724138",0,"0,06293103448",0,"0,03103448276",0,"0,009482758621",0,"0,004310344828",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1161,2,1,"0,8535745047",0,"0,1791559001",0,"0,1464254953",0,"0,105081826",0,"0,06287683032",0,"0,03100775194",0,"0,00947459087",0,"0,004306632214",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1162,2,1,"0,8537005164",0,"0,1790017212",0,"0,1462994836",0,"0,1049913941",0,"0,06282271945",0,"0,03098106713",0,"0,009466437177",0,"0,00430292599",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1163,2,1,"0,8538263113",0,"0,1788478074",0,"0,1461736887",0,"0,1049011178",0,"0,06276870163",0,"0,0309544282",0,"0,009458297506",0,"0,004299226139",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1164,2,1,"0,85395189",0,"0,1786941581",0,"0,14604811",0,"0,1048109966",0,"0,06271477663",0,"0,03092783505",0,"0,009450171821",0,"0,004295532646",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1165,2,1,"0,8540772532",0,"0,1785407725",0,"0,1459227468",0,"0,10472103",0,"0,06266094421",0,"0,03090128755",0,"0,009442060086",0,"0,004291845494",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1166,2,1,"0,8542024014",0,"0,1783876501",0,"0,1457975986",0,"0,1046312178",0,"0,06260720412",0,"0,03087478559",0,"0,009433962264",0,"0,004288164666",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1167,2,1,"0,854327335",0,"0,1782347901",0,"0,145672665",0,"0,1045415596",0,"0,06255355613",0,"0,03084832905",0,"0,00942587832",0,"0,004284490146",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1168,2,1,"0,8544520548",0,"0,1780821918",0,"0,1455479452",0,"0,1044520548",0,"0,0625",0,"0,03082191781",0,"0,009417808219",0,"0,004280821918",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1169,2,1,"0,8545765612",0,"0,1779298546",0,"0,1454234388",0,"0,1043627032",0,"0,0624465355",0,"0,03079555175",0,"0,009409751925",0,"0,004277159966",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1170,2,1,"0,8547008547",0,"0,1777777778",0,"0,1452991453",0,"0,1042735043",0,"0,06239316239",0,"0,03076923077",0,"0,009401709402",0,"0,004273504274",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1171,2,1,"0,854824936",0,"0,1776259607",0,"0,145175064",0,"0,1041844577",0,"0,06233988044",0,"0,03074295474",0,"0,009393680615",0,"0,004269854825",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1172,2,1,"0,8549488055",0,"0,1774744027",0,"0,1450511945",0,"0,1040955631",0,"0,06228668942",0,"0,03071672355",0,"0,009385665529",0,"0,004266211604",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1173,2,1,"0,8550724638",0,"0,1773231032",0,"0,1449275362",0,"0,1040068201",0,"0,06223358909",0,"0,03069053708",0,"0,009377664109",0,"0,004262574595",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1174,2,1,"0,8551959114",0,"0,1771720613",0,"0,1448040886",0,"0,1039182283",0,"0,06218057922",0,"0,03066439523",0,"0,00936967632",0,"0,004258943782",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1175,2,1,"0,8553191489",0,"0,1770212766",0,"0,1446808511",0,"0,1038297872",0,"0,06212765957",0,"0,03063829787",0,"0,009361702128",0,"0,004255319149",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1176,2,1,"0,8554421769",0,"0,1768707483",0,"0,1445578231",0,"0,1037414966",0,"0,06207482993",0,"0,0306122449",0,"0,009353741497",0,"0,00425170068",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1177,2,1,"0,8555649958",0,"0,1767204758",0,"0,1444350042",0,"0,103653356",0,"0,06202209006",0,"0,03058623619",0,"0,009345794393",0,"0,00424808836",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1178,2,1,"0,8556876061",0,"0,1765704584",0,"0,1443123939",0,"0,103565365",0,"0,06196943973",0,"0,03056027165",0,"0,009337860781",0,"0,004244482173",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1179,2,1,"0,8558100085",0,"0,1764206955",0,"0,1441899915",0,"0,1034775233",0,"0,06191687871",0,"0,03053435115",0,"0,009329940628",0,"0,004240882103",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1180,2,1,"0,8559322034",0,"0,1762711864",0,"0,1440677966",0,"0,1033898305",0,"0,06186440678",0,"0,03050847458",0,"0,009322033898",0,"0,004237288136",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1181,2,1,"0,8560541914",0,"0,1761219306",0,"0,1439458086",0,"0,1033022862",0,"0,06181202371",0,"0,03048264183",0,"0,009314140559",0,"0,004233700254",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1182,2,1,"0,8561759729",0,"0,1759729272",0,"0,1438240271",0,"0,10321489",0,"0,06175972927",0,"0,03045685279",0,"0,009306260575",0,"0,004230118443",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1183,2,1,"0,8562975486",0,"0,1758241758",0,"0,1437024514",0,"0,1031276416",0,"0,06170752325",0,"0,03043110735",0,"0,009298393914",0,"0,004226542688",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1184,2,1,"0,8564189189",0,"0,1756756757",0,"0,1435810811",0,"0,1030405405",0,"0,06165540541",0,"0,03040540541",0,"0,009290540541",0,"0,004222972973",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1185,2,1,"0,8565400844",0,"0,1755274262",0,"0,1434599156",0,"0,1029535865",0,"0,06160337553",0,"0,03037974684",0,"0,009282700422",0,"0,004219409283",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1186,2,1,"0,8566610455",0,"0,1753794266",0,"0,1433389545",0,"0,1028667791",0,"0,06155143339",0,"0,03035413153",0,"0,009274873524",0,"0,004215851602",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1187,2,1,"0,8567818029",0,"0,1752316765",0,"0,1432181971",0,"0,1027801179",0,"0,06149957877",0,"0,03032855939",0,"0,009267059815",0,"0,004212299916",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1188,2,1,"0,8569023569",0,"0,1750841751",0,"0,1430976431",0,"0,1026936027",0,"0,06144781145",0,"0,0303030303",0,"0,009259259259",0,"0,004208754209",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1189,2,1,"0,8570227082",0,"0,1749369218",0,"0,1429772918",0,"0,102607233",0,"0,0613961312",0,"0,03027754415",0,"0,009251471825",0,"0,004205214466",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1190,2,1,"0,8571428571",0,"0,174789916",0,"0,1428571429",0,"0,1025210084",0,"0,06134453782",0,"0,03025210084",0,"0,009243697479",0,"0,004201680672",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1191,2,1,"0,8572628044",0,"0,174643157",0,"0,1427371956",0,"0,1024349286",0,"0,06129303107",0,"0,03022670025",0,"0,009235936188",0,"0,004198152813",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1192,2,1,"0,8573825503",0,"0,1744966443",0,"0,1426174497",0,"0,1023489933",0,"0,06124161074",0,"0,03020134228",0,"0,009228187919",0,"0,004194630872",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1193,2,1,"0,8575020956",0,"0,1743503772",0,"0,1424979044",0,"0,102263202",0,"0,06119027661",0,"0,03017602682",0,"0,00922045264",0,"0,004191114837",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1194,2,1,"0,8576214405",0,"0,1742043551",0,"0,1423785595",0,"0,1021775544",0,"0,06113902848",0,"0,03015075377",0,"0,009212730318",0,"0,00418760469",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1195,2,1,"0,8577405858",0,"0,1740585774",0,"0,1422594142",0,"0,1020920502",0,"0,06108786611",0,"0,03012552301",0,"0,009205020921",0,"0,004184100418",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1196,2,1,"0,8578595318",0,"0,1739130435",0,"0,1421404682",0,"0,102006689",0,"0,0610367893",0,"0,03010033445",0,"0,009197324415",0,"0,004180602007",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1197,2,1,"0,857978279",0,"0,1737677527",0,"0,142021721",0,"0,1019214703",0,"0,06098579783",0,"0,03007518797",0,"0,009189640769",0,"0,00417710944",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1198,2,1,"0,858096828",0,"0,1736227045",0,"0,141903172",0,"0,101836394",0,"0,06093489149",0,"0,03005008347",0,"0,00918196995",0,"0,004173622705",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1199,2,1,"0,8582151793",0,"0,1734778982",0,"0,1417848207",0,"0,1017514595",0,"0,06088407006",0,"0,03002502085",0,"0,009174311927",0,"0,004170141785",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1200,2,1,"0,8583333333",0,"0,1733333333",0,"0,1416666667",0,"0,1016666667",0,"0,06083333333",0,"0,03",0,"0,009166666667",0,"0,004166666667",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1201,2,1,"0,8584512906",0,"0,1731890092",0,"0,1415487094",0,"0,101582015",0,"0,0607826811",0,"0,02997502082",0,"0,009159034138",0,"0,004163197336",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1202,2,1,"0,8585690516",0,"0,1730449251",0,"0,1414309484",0,"0,1014975042",0,"0,06073211314",0,"0,02995008319",0,"0,009151414309",0,"0,004159733777",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1203,2,1,"0,8586866168",0,"0,1729010806",0,"0,1413133832",0,"0,1014131338",0,"0,06068162926",0,"0,02992518703",0,"0,009143807149",0,"0,004156275977",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1204,2,1,"0,8588039867",0,"0,1727574751",0,"0,1411960133",0,"0,1013289037",0,"0,06063122924",0,"0,02990033223",0,"0,009136212625",0,"0,00415282392",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1205,2,1,"0,8589211618",0,"0,1726141079",0,"0,1410788382",0,"0,1012448133",0,"0,06058091286",0,"0,02987551867",0,"0,009128630705",0,"0,004149377593",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1206,2,1,"0,8590381426",0,"0,1724709784",0,"0,1409618574",0,"0,1011608624",0,"0,06053067993",0,"0,02985074627",0,"0,00912106136",0,"0,004145936982",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1207,2,1,"0,8591549296",0,"0,1723280862",0,"0,1408450704",0,"0,1010770505",0,"0,06048053024",0,"0,02982601491",0,"0,009113504557",0,"0,004142502071",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1208,2,1,"0,8592715232",0,"0,1721854305",0,"0,1407284768",0,"0,1009933775",0,"0,06043046358",0,"0,0298013245",0,"0,009105960265",0,"0,004139072848",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1209,2,1,"0,8593879239",0,"0,1720430108",0,"0,1406120761",0,"0,1009098428",0,"0,06038047974",0,"0,02977667494",0,"0,009098428453",0,"0,004135649297",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1210,2,1,"0,8595041322",0,"0,1719008264",0,"0,1404958678",0,"0,1008264463",0,"0,06033057851",0,"0,02975206612",0,"0,009090909091",0,"0,004132231405",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1211,2,1,"0,8596201486",0,"0,171758877",0,"0,1403798514",0,"0,1007431874",0,"0,0602807597",0,"0,02972749794",0,"0,009083402147",0,"0,004128819158",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1212,2,1,"0,8597359736",0,"0,1716171617",0,"0,1402640264",0,"0,100660066",0,"0,0602310231",0,"0,0297029703",0,"0,009075907591",0,"0,004125412541",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1213,2,1,"0,8598516076",0,"0,1714756801",0,"0,1401483924",0,"0,1005770816",0,"0,06018136851",0,"0,0296784831",0,"0,009068425392",0,"0,004122011542",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1214,2,1,"0,8599670511",0,"0,1713344316",0,"0,1400329489",0,"0,1004942339",0,"0,06013179572",0,"0,02965403624",0,"0,009060955519",0,"0,004118616145",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1215,2,1,"0,8600823045",0,"0,1711934156",0,"0,1399176955",0,"0,1004115226",0,"0,06008230453",0,"0,02962962963",0,"0,009053497942",0,"0,004115226337",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1216,2,1,"0,8601973684",0,"0,1710526316",0,"0,1398026316",0,"0,1003289474",0,"0,06003289474",0,"0,02960526316",0,"0,009046052632",0,"0,004111842105",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1217,2,1,"0,8603122432",0,"0,1709120789",0,"0,1396877568",0,"0,1002465078",0,"0,05998356615",0,"0,02958093673",0,"0,009038619556",0,"0,004108463435",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1218,2,1,"0,8604269294",0,"0,170771757",0,"0,1395730706",0,"0,1001642036",0,"0,05993431856",0,"0,02955665025",0,"0,009031198686",0,"0,004105090312",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1219,2,1,"0,8605414274",0,"0,1706316653",0,"0,1394585726",0,"0,1000820345",0,"0,05988515176",0,"0,02953240361",0,"0,009023789992",0,"0,004101722724",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1220,2,1,"0,8606557377",0,"0,1704918033",0,"0,1393442623",0,"0,1",0,"0,05983606557",0,"0,02950819672",0,"0,009016393443",0,"0,004098360656",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1221,2,1,"0,8607698608",0,"0,1703521704",0,"0,1392301392",0,"0,09991809992",0,"0,05978705979",0,"0,02948402948",0,"0,009009009009",0,"0,004095004095",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1222,2,1,"0,8608837971",0,"0,170212766",0,"0,1391162029",0,"0,09983633388",0,"0,05973813421",0,"0,0294599018",0,"0,009001636661",0,"0,004091653028",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1223,2,1,"0,860997547",0,"0,1700735895",0,"0,139002453",0,"0,09975470155",0,"0,05968928863",0,"0,02943581357",0,"0,00899427637",0,"0,004088307441",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1224,2,1,"0,8611111111",0,"0,1699346405",0,"0,1388888889",0,"0,09967320261",0,"0,05964052288",0,"0,02941176471",0,"0,008986928105",0,"0,00408496732",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1225,2,1,"0,8612244898",0,"0,1697959184",0,"0,1387755102",0,"0,09959183673",0,"0,05959183673",0,"0,0293877551",0,"0,008979591837",0,"0,004081632653",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1226,2,1,"0,8613376835",0,"0,1696574225",0,"0,1386623165",0,"0,09951060359",0,"0,05954323002",0,"0,02936378467",0,"0,008972267537",0,"0,004078303426",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1227,2,1,"0,8614506927",0,"0,1695191524",0,"0,1385493073",0,"0,09942950285",0,"0,05949470253",0,"0,0293398533",0,"0,008964955175",0,"0,004074979625",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1228,2,1,"0,8615635179",0,"0,1693811075",0,"0,1384364821",0,"0,0993485342",0,"0,05944625407",0,"0,02931596091",0,"0,008957654723",0,"0,004071661238",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1229,2,1,"0,8616761595",0,"0,1692432872",0,"0,1383238405",0,"0,09926769731",0,"0,05939788446",0,"0,0292921074",0,"0,008950366151",0,"0,004068348251",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1230,2,1,"0,8617886179",0,"0,1691056911",0,"0,1382113821",0,"0,09918699187",0,"0,0593495935",0,"0,02926829268",0,"0,008943089431",0,"0,00406504065",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1231,2,1,"0,8619008936",0,"0,1689683184",0,"0,1380991064",0,"0,09910641755",0,"0,05930138099",0,"0,02924451665",0,"0,008935824533",0,"0,004061738424",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1232,2,1,"0,862012987",0,"0,1688311688",0,"0,137987013",0,"0,09902597403",0,"0,05925324675",0,"0,02922077922",0,"0,008928571429",0,"0,004058441558",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1233,2,1,"0,8621248986",0,"0,1686942417",0,"0,1378751014",0,"0,09894566099",0,"0,05920519059",0,"0,02919708029",0,"0,008921330089",0,"0,004055150041",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
1234,2,1,"0,8622366288",0,"0,1685575365",0,"0,1377633712",0,"0,09886547812",0,"0,05915721232",0,"0,02917341977",0,"0,008914100486",0,"0,004051863857",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
