,Odd,Odd_Categoria,odd_entrada
50528,1.18,3,8.0
50529,1.97,6,3.0
50530,1.0,1,6.0
50531,1.32,4,1.0
50532,2.75,8,4.0
50533,1.25,3,8.0
50534,4.88,9,3.0
50535,1.23,3,9.0
50536,5.33,10,3.0
50537,1.0,1,10.0
50538,2.14,7,1.0
50539,5.75,10,7.0
50540,1.02,1,10.0
50541,1.49,5,1.0
50542,1.41,4,5.0
50543,1.22,3,4.0
50544,1.29,3,3.0
50545,3.23,8,3.0
50546,1.07,2,8.0
50547,2.04,6,2.0
50548,7.24,10,6.0
50549,2.42,7,10.0
50550,1.16,3,7.0
50551,1.15,3,3.0
50552,61.84,11,3.0
50553,1.34,4,11.0
50554,6.48,10,4.0
50555,0.0,1,10.0
50556,3.57,9,1.0
50557,3.38,8,9.0
50558,8.06,10,8.0
50559,2.45,7,10.0
50560,4.73,9,7.0
50561,1.43,4,9.0
50562,1.96,6,4.0
50563,4.03,9,6.0
50564,1.33,4,9.0
50565,1.05,2,4.0
50566,1.6,5,2.0
50567,1.11,2,5.0
50568,1.0,1,2.0
50569,2.69,8,1.0
50570,2.23,7,8.0
50571,30.87,11,7.0
50572,1.44,4,11.0
50573,1.92,6,4.0
50574,7.18,10,6.0
50575,7.34,10,10.0
50576,1.43,4,10.0
50577,170.65,11,4.0
50578,1.04,1,11.0
50579,1.54,5,1.0
50580,2.94,8,5.0
50581,1.54,5,8.0
50582,3.02,8,5.0
50583,1.44,4,8.0
50584,1.27,3,4.0
50585,2.92,8,3.0
50586,1.59,5,8.0
50587,1.5,5,5.0
50588,1.26,3,5.0
50589,122.92,11,3.0
50590,1.89,6,11.0
50591,2.45,7,6.0
50592,2.08,6,7.0
50593,1.71,6,6.0
50594,1.22,3,6.0
50595,1.47,5,3.0
50596,1.25,3,5.0
50597,1.12,2,3.0
50598,1.93,6,2.0
50599,5.29,10,6.0
50600,2.04,6,10.0
50601,2.24,7,6.0
50602,2.85,8,7.0
50603,4.85,9,8.0
50604,1.86,6,9.0
50605,1.0,1,6.0
50606,3.83,9,1.0
50607,16.59,11,9.0
50608,1.52,5,11.0
50609,1.14,2,5.0
50610,1.4,4,2.0
50611,1.18,3,4.0
50612,1.95,6,3.0
50613,1.61,5,6.0
50614,8.65,10,5.0
50615,12.09,11,10.0
50616,2.5,7,11.0
50617,2.19,7,7.0
50618,1.65,5,7.0
50619,1.8,6,5.0
50620,1.53,5,6.0
50621,160.59,11,5.0
50622,3.92,9,11.0
50623,5.47,10,9.0
50624,1.86,6,10.0
50625,2.16,7,6.0
50626,2.02,6,7.0
50627,1.32,4,6.0
50628,2.33,7,4.0
50629,44.78,11,7.0
50630,12.6,11,11.0
50631,1.13,2,11.0
50632,1.25,3,2.0
50633,1.09,2,3.0
50634,2.18,7,2.0
50635,3.81,9,7.0
50636,2.04,6,9.0
50637,2.09,6,6.0
50638,1.27,3,6.0
50639,1.59,5,3.0
50640,1.01,1,5.0
50641,4.43,9,1.0
50642,4.34,9,9.0
50643,1.48,5,9.0
50644,1.37,4,5.0
50645,0.0,1,4.0
50646,1.21,3,1.0
50647,2.24,7,3.0
50648,1.29,3,7.0
50649,1.0,1,3.0
50650,1.79,6,1.0
50651,1.53,5,6.0
50652,1.81,6,5.0
50653,3.84,9,6.0
50654,1.13,2,9.0
50655,1.79,6,2.0
50656,1.06,2,6.0
50657,1.01,1,2.0
50658,3.58,9,1.0
50659,3.74,9,9.0
50660,1.14,2,9.0
50661,4.24,9,2.0
50662,1.15,3,9.0
50663,2.04,6,3.0
50664,1.1,2,6.0
50665,3.31,8,2.0
50666,1.67,5,8.0
50667,1.34,4,5.0
50668,2.25,7,4.0
50669,5.67,10,7.0
50670,9.62,10,10.0
50671,6.16,10,10.0
50672,1.09,2,10.0
50673,1.84,6,2.0
50674,3.98,9,6.0
50675,7.06,10,9.0
50676,1.21,3,10.0
50677,3.69,9,3.0
50678,1.03,1,9.0
50679,1.15,3,1.0
50680,2.53,7,3.0
50681,416.29,11,7.0
50682,1.29,3,11.0
50683,1.53,5,3.0
50684,7.59,10,5.0
50685,1.79,6,10.0
50686,17.75,11,6.0
50687,1.23,3,11.0
50688,1.2,3,3.0
50689,36.86,11,3.0
50690,0.0,1,11.0
50691,1.48,5,1.0
50692,131.57,11,5.0
50693,1.71,6,11.0
50694,1.03,1,6.0
50695,1.8,6,1.0
50696,1.46,5,6.0
50697,1.43,4,5.0
50698,1.76,6,4.0
50699,75.05,11,6.0
50700,4.75,9,11.0
50701,1.46,5,9.0
50702,1.24,3,5.0
50703,1.59,5,3.0
50704,28.66,11,5.0
50705,5.26,10,11.0
50706,6.31,10,10.0
50707,4.28,9,10.0
50708,5.04,10,9.0
50709,1.06,2,10.0
50710,1.89,6,2.0
50711,1.59,5,6.0
50712,1.03,1,5.0
50713,0.0,1,1.0
50714,3.64,9,1.0
50715,1.61,5,9.0
50716,1.14,2,5.0
50717,1.01,1,2.0
50718,1.59,5,1.0
50719,3.33,8,5.0
50720,1.7,6,8.0
50721,1.67,5,6.0
50722,4.49,9,5.0
50723,1.03,1,9.0
50724,7.65,10,1.0
50725,1.0,1,10.0
50726,1.26,3,1.0
50727,0.0,1,3.0
50728,2.03,6,1.0
50729,3.46,8,6.0
50730,32.98,11,8.0
50731,1.61,5,11.0
50732,2.09,6,5.0
50733,62.13,11,6.0
50734,1.01,1,11.0
50735,2.19,7,1.0
50736,1.01,1,7.0
50737,12.2,11,1.0
50738,21.3,11,11.0
50739,7.51,10,11.0
50740,3.58,9,10.0
50741,5.6,10,9.0
50742,1.33,4,10.0
50743,20.14,11,4.0
50744,4.24,9,11.0
50745,2.07,6,9.0
50746,2.14,7,6.0
50747,9.22,10,7.0
50748,35.9,11,10.0
50749,1.32,4,11.0
50750,1.03,1,4.0
50751,1.57,5,1.0
50752,1.21,3,5.0
50753,1.23,3,3.0
50754,2.24,7,3.0
50755,3.24,8,7.0
50756,2.12,7,8.0
50757,1.02,1,7.0
50758,1.35,4,1.0
50759,5.85,10,4.0
50760,8.35,10,10.0
50761,2.09,6,10.0
50762,2.19,7,6.0
50763,3.3,8,7.0
50764,1.48,5,8.0
50765,2.55,7,5.0
50766,1.09,2,7.0
50767,1.83,6,2.0
50768,1.05,2,6.0
50769,1.75,6,2.0
50770,9.83,10,6.0
50771,6.11,10,10.0
50772,1.41,4,10.0
50773,23.27,11,4.0
50774,1.0,1,11.0
50775,1.48,5,1.0
50776,2.27,7,5.0
50777,1.62,5,7.0
50778,1.96,6,5.0
50779,3.5,9,6.0
50780,7.01,10,9.0
50781,6.4,10,10.0
50782,1.19,3,10.0
50783,4.96,9,3.0
50784,1.29,3,9.0
50785,3.79,9,3.0
50786,4.71,9,9.0
50787,1.06,2,9.0
50788,1.94,6,2.0
50789,1.88,6,6.0
50790,1.15,3,6.0
50791,1.33,4,3.0
50792,1.03,1,4.0
50793,2.21,7,1.0
50794,4.19,9,7.0
50795,8.79,10,9.0
50796,2.16,7,10.0
50797,1.46,5,7.0
50798,10.71,11,5.0
50799,2.74,8,11.0
50800,1.66,5,8.0
50801,2.21,7,5.0
50802,1.84,6,7.0
50803,1.32,4,6.0
50804,1.45,5,4.0
50805,3.06,8,5.0
50806,2.5,7,8.0
50807,28.3,11,7.0
50808,1.85,6,11.0
50809,2.14,7,6.0
50810,3.32,8,7.0
50811,2.78,8,8.0
50812,8.05,10,8.0
50813,1.29,3,10.0
50814,1.35,4,3.0
50815,1.0,1,4.0
50816,5.38,10,1.0
50817,2.45,7,10.0
50818,1.39,4,7.0
50819,9.83,10,4.0
50820,1.09,2,10.0
50821,11.76,11,2.0
50822,1.92,6,11.0
50823,7.88,10,6.0
50824,1.07,2,10.0
50825,1.79,6,2.0
50826,10.87,11,6.0
50827,15.47,11,11.0
50828,3.44,8,11.0
50829,3.75,9,8.0
50830,1.43,4,9.0
50831,2.81,8,4.0
50832,4.67,9,8.0
50833,1.6,5,9.0
50834,39.8,11,5.0
50835,2.31,7,11.0
50836,2.81,8,7.0
50837,1.07,2,8.0
50838,4.39,9,2.0
50839,1.05,2,9.0
50840,1070.47,11,2.0
50841,1.6,5,11.0
50842,1.1,2,5.0
50843,2.43,7,2.0
50844,1.14,2,7.0
50845,1.48,5,2.0
50846,2.12,7,5.0
50847,9.41,10,7.0
50848,1.06,2,10.0
50849,1.13,2,2.0
50850,10.77,11,2.0
50851,1.99,6,11.0
50852,1.56,5,6.0
50853,1.28,3,5.0
50854,1.51,5,3.0
50855,1.71,6,5.0
50856,1.52,5,6.0
50857,2.8,8,5.0
50858,8.07,10,8.0
50859,1.08,2,10.0
50860,16.98,11,2.0
50861,3.78,9,11.0
50862,1.18,3,9.0
50863,4.69,9,3.0
50864,1.8,6,9.0
50865,1.96,6,6.0
50866,1.62,5,6.0
50867,1.47,5,5.0
50868,1.54,5,5.0
50869,2.22,7,5.0
50870,1.4,4,7.0
50871,1.31,4,4.0
50872,1.08,2,4.0
50873,3.24,8,2.0
50874,5.24,10,8.0
50875,1.19,3,10.0
50876,5.44,10,3.0
50877,7.24,10,10.0
50878,1.52,5,10.0
50879,1.52,5,5.0
50880,2.91,8,5.0
50881,4.29,9,8.0
50882,17.21,11,9.0
50883,1.16,3,11.0
50884,340.33,11,3.0
50885,1.36,4,11.0
50886,6.66,10,4.0
50887,7.02,10,10.0
50888,1.05,2,10.0
50889,1.63,5,2.0
50890,1.58,5,5.0
50891,1.12,2,5.0
50892,3.34,8,2.0
50893,9.37,10,8.0
50894,2.37,7,10.0
50895,1.36,4,7.0
50896,1.29,3,4.0
50897,1.39,4,3.0
50898,2.3,7,4.0
50899,1.22,3,7.0
50900,1.48,5,3.0
50901,60.6,11,5.0
50902,1232.51,11,11.0
50903,19.14,11,11.0
50904,4.7,9,11.0
50905,1.52,5,9.0
50906,9.68,10,5.0
50907,1.88,6,10.0
50908,1.19,3,6.0
50909,1.03,1,3.0
50910,5.35,10,1.0
50911,13.05,11,10.0
50912,1.04,1,11.0
50913,6.0,10,1.0
50914,1.95,6,10.0
50915,5.05,10,6.0
50916,2.24,7,10.0
50917,3.46,8,7.0
50918,3.17,8,8.0
50919,0.0,1,8.0
50920,2.57,7,1.0
50921,1.59,5,7.0
50922,1.54,5,5.0
50923,1.6,5,5.0
50924,2.03,6,5.0
50925,2.58,7,6.0
50926,5.56,10,7.0
50927,6.77,10,10.0
50928,1.38,4,10.0
50929,1.14,2,4.0
50930,1.95,6,2.0
50931,1.29,3,6.0
50932,1.11,2,3.0
50933,1.0,1,2.0
50934,32.73,11,1.0
50935,2.12,7,11.0
50936,2.89,8,7.0
50937,1.49,5,8.0
50938,11.44,11,5.0
50939,1.04,1,11.0
50940,1.15,3,1.0
50941,1.83,6,3.0
50942,1.08,2,6.0
50943,1.11,2,2.0
50944,2.53,7,2.0
50945,1.36,4,7.0
50946,1.66,5,4.0
50947,3.08,8,5.0
50948,1.02,1,8.0
50949,1.06,2,1.0
50950,1.68,5,2.0
50951,3.2,8,5.0
50952,1.39,4,8.0
50953,11.69,11,4.0
50954,2.09,6,11.0
50955,1.24,3,6.0
50956,4.09,9,3.0
50957,1.14,2,9.0
50958,1.35,4,2.0
50959,2.19,7,4.0
50960,4.81,9,7.0
50961,2.44,7,9.0
50962,1.44,4,7.0
50963,12.09,11,4.0
50964,2.18,7,11.0
50965,1.83,6,7.0
50966,1.83,6,6.0
50967,1.39,4,6.0
50968,1.37,4,4.0
50969,1.27,3,4.0
50970,1.5,5,3.0
50971,1.32,4,5.0
50972,1.09,2,4.0
50973,1.89,6,2.0
50974,1.35,4,6.0
50975,1.14,2,4.0
50976,6.32,10,2.0
50977,3.9,9,10.0
50978,3.16,8,9.0
50979,37.32,11,8.0
50980,11.22,11,11.0
50981,1.67,5,11.0
50982,1.91,6,5.0
50983,1.3,4,6.0
50984,1.41,4,4.0
50985,1.32,4,4.0
50986,4.94,9,4.0
50987,1.59,5,9.0
50988,1.83,6,5.0
50989,2.14,7,6.0
50990,1.71,6,7.0
50991,20.16,11,6.0
50992,2.14,7,11.0
50993,6.85,10,7.0
50994,5.75,10,10.0
50995,1.65,5,10.0
50996,17.12,11,5.0
50997,1.05,2,11.0
50998,1.25,3,2.0
50999,2.05,6,3.0
51000,1.49,5,6.0
51001,2.89,8,5.0
51002,4.75,9,8.0
51003,1.03,1,9.0
51004,1.23,3,1.0
51005,1.17,3,3.0
51006,8.49,10,3.0
51007,2.65,8,10.0
51008,1.24,3,8.0
51009,2.42,7,3.0
51010,2.69,8,7.0
51011,1.55,5,8.0
51012,6.63,10,5.0
51013,1.8,6,10.0
51014,2.25,7,6.0
51015,22.1,11,7.0
51016,1.03,1,11.0
51017,3.38,8,1.0
51018,1.39,4,8.0
51019,1.11,2,4.0
51020,1.42,4,2.0
51021,2.0,6,4.0
51022,7.68,10,6.0
51023,1.33,4,10.0
51024,6.15,10,4.0
51025,2.71,8,10.0
51026,1.56,5,8.0
51027,1.21,3,5.0
51028,1.04,1,3.0
51029,1.07,2,1.0
51030,1.0,1,2.0
51031,2.15,7,1.0
51032,2.48,7,7.0
51033,1.06,2,7.0
51034,1.09,2,2.0
51035,1.09,2,2.0
51036,1.31,4,2.0
51037,1.13,2,4.0
51038,1.49,5,2.0
51039,1.05,2,5.0
51040,1.07,2,2.0
51041,6.01,10,2.0
51042,10.22,11,10.0
51043,2.51,7,11.0
51044,1.76,6,7.0
51045,1.85,6,6.0
51046,2.31,7,6.0
51047,18.5,11,7.0
51048,7.22,10,11.0
51049,1.34,4,10.0
51050,7.32,10,4.0
51051,1.87,6,10.0
51052,7.16,10,6.0
51053,1.03,1,10.0
51054,3.47,8,1.0
51055,1.16,3,8.0
51056,1.71,6,3.0
51057,2.51,7,6.0
51058,10166.58,11,7.0
51059,2.54,7,11.0
51060,1.41,4,7.0
51061,1.38,4,4.0
51062,3.0,8,4.0
51063,4.08,9,8.0
51064,1.74,6,9.0
51065,53.7,11,6.0
51066,1.21,3,11.0
51067,1.48,5,3.0
51068,1.46,5,5.0
51069,1.23,3,5.0
51070,2.03,6,3.0
51071,3.44,8,6.0
51072,1.26,3,8.0
51073,2.42,7,3.0
51074,1.53,5,7.0
51075,2.8,8,5.0
51076,1.37,4,8.0
51077,1.04,1,4.0
51078,3.11,8,1.0
51079,1.9,6,8.0
51080,1.33,4,6.0
51081,4.01,9,4.0
51082,3.16,8,9.0
51083,1.43,4,8.0
51084,1.05,2,4.0
51085,65.13,11,2.0
51086,1.04,1,11.0
51087,15.48,11,1.0
51088,1.9,6,11.0
51089,91.89,11,6.0
51090,1.01,1,11.0
51091,1.77,6,1.0
51092,1.02,1,6.0
51093,1.33,4,1.0
51094,1.34,4,4.0
51095,5.74,10,4.0
51096,1.4,4,10.0
51097,15.27,11,4.0
51098,1.18,3,11.0
51099,1.24,3,3.0
51100,3.57,9,3.0
51101,1.9,6,9.0
51102,8.78,10,6.0
51103,1.39,4,10.0
51104,1.64,5,4.0
51105,26.9,11,5.0
51106,1.97,6,11.0
51107,2.53,7,6.0
51108,1.58,5,7.0
51109,6.8,10,5.0
51110,1.05,2,10.0
51111,175.82,11,2.0
51112,1.29,3,11.0
51113,1.4,4,3.0
51114,2.43,7,4.0
51115,100.34,11,7.0
51116,1.15,3,11.0
51117,1.28,3,3.0
51118,1.26,3,3.0
51119,1.73,6,3.0
51120,2.51,7,6.0
51121,27.59,11,7.0
51122,425.34,11,11.0
51123,1.43,4,11.0
51124,1.21,3,4.0
51125,1.49,5,3.0
51126,1.26,3,5.0
51127,4.28,9,3.0
51128,27.15,11,9.0
51129,3.93,9,11.0
51130,2.22,7,9.0
51131,1.29,3,7.0
51132,2.22,7,3.0
51133,2.11,7,7.0
51134,2.33,7,7.0
51135,0.0,1,7.0
51136,1.11,2,1.0
51137,1.91,6,2.0
51138,1.07,2,6.0
51139,1.07,2,2.0
51140,33.66,11,2.0
51141,3.36,8,11.0
51142,12.42,11,8.0
51143,1.3,4,11.0
51144,1.4,4,4.0
51145,11.36,11,4.0
51146,1.38,4,11.0
51147,5.98,10,4.0
51148,1.22,3,10.0
51149,2.79,8,3.0
51150,2.24,7,8.0
51151,1.27,3,7.0
51152,1.3,4,3.0
51153,133.46,11,4.0
51154,12.24,11,11.0
51155,1.02,1,11.0
51156,1.15,3,1.0
51157,6.16,10,3.0
51158,1.39,4,10.0
51159,1.44,4,4.0
51160,1.96,6,4.0
51161,17.53,11,6.0
51162,2.02,6,11.0
51163,1.02,1,6.0
51164,3.89,9,1.0
51165,1.44,4,9.0
51166,2.13,7,4.0
51167,2.02,6,7.0
51168,9.77,10,6.0
51169,1.36,4,10.0
51170,11.82,11,4.0
51171,1.08,2,11.0
51172,1.06,2,2.0
51173,5.48,10,2.0
51174,7.49,10,10.0
51175,6.08,10,10.0
51176,2.79,8,10.0
51177,2.97,8,8.0
51178,2.12,7,8.0
51179,4.51,9,7.0
51180,1.98,6,9.0
51181,1.23,3,6.0
51182,4.37,9,3.0
51183,5.31,10,9.0
51184,1.12,2,10.0
51185,1.21,3,2.0
51186,1.36,4,3.0
51187,2.25,7,4.0
51188,2.48,7,7.0
51189,10.19,11,7.0
51190,1.83,6,11.0
51191,1.46,5,6.0
51192,3.16,8,5.0
51193,8.81,10,8.0
51194,2.14,7,10.0
51195,1.55,5,7.0
51196,3.48,8,5.0
51197,1.76,6,8.0
51198,3.3,8,6.0
51199,1.11,2,8.0
51200,1.14,2,2.0
51201,1.58,5,2.0
51202,8.6,10,5.0
51203,1.02,1,10.0
51204,1.61,5,1.0
51205,2.57,7,5.0
51206,2.85,8,7.0
51207,1.68,5,8.0
51208,1.01,1,5.0
51209,1.73,6,1.0
51210,1.43,4,6.0
51211,1.42,4,4.0
51212,1.04,1,4.0
51213,2.48,7,1.0
51214,1.23,3,7.0
51215,10.91,11,3.0
51216,15.99,11,11.0
51217,2.55,7,11.0
51218,1.64,5,7.0
51219,1.3,4,5.0
51220,2.63,8,4.0
51221,2.49,7,8.0
51222,1.31,4,7.0
51223,13.19,11,4.0
51224,2.74,8,11.0
51225,1.49,5,8.0
51226,1.29,3,5.0
51227,10.21,11,3.0
51228,1.1,2,11.0
51229,2.35,7,2.0
51230,2.98,8,7.0
51231,1.02,1,8.0
51232,1.32,4,1.0
51233,33.27,11,4.0
51234,2.32,7,11.0
51235,1.31,4,7.0
51236,1.01,1,4.0
51237,1.34,4,1.0
51238,8.04,10,4.0
51239,1.51,5,10.0
51240,3.54,9,5.0
51241,1.06,2,9.0
51242,1.39,4,2.0
51243,1.23,3,4.0
51244,2.27,7,3.0
51245,3.95,9,7.0
51246,5.37,10,9.0
51247,4.01,9,10.0
51248,34.77,11,9.0
51249,3.91,9,11.0
51250,3.65,9,9.0
51251,1.96,6,9.0
51252,3.29,8,6.0
51253,1.73,6,8.0
51254,0.0,1,6.0
51255,3.01,8,1.0
51256,6.63,10,8.0
51257,1.45,5,10.0
51258,1.08,2,5.0
51259,2.8,8,2.0
51260,1.92,6,8.0
51261,1.19,3,6.0
51262,2.74,8,3.0
51263,7.78,10,8.0
51264,5.15,10,10.0
51265,10.86,11,10.0
51266,2.02,6,11.0
51267,1.25,3,6.0
51268,1.07,2,3.0
51269,3.51,9,2.0
51270,1.02,1,9.0
51271,4.3,9,1.0
51272,1.09,2,9.0
51273,10.22,11,2.0
51274,24.83,11,11.0
51275,1.18,3,11.0
51276,7.18,10,3.0
51277,1.67,5,10.0
51278,21.7,11,5.0
51279,4.21,9,11.0
51280,4.56,9,9.0
51281,1.59,5,9.0
51282,1.64,5,5.0
51283,1.55,5,5.0
51284,5.38,10,5.0
51285,1.33,4,10.0
51286,81.46,11,4.0
51287,3.55,9,11.0
51288,1.67,5,9.0
51289,2.6,8,5.0
51290,2.59,7,8.0
51291,3.71,9,7.0
51292,4.68,9,9.0
51293,1.57,5,9.0
51294,3.17,8,5.0
51295,3.15,8,8.0
51296,1.26,3,8.0
51297,1.03,1,3.0
51298,1.7,6,1.0
51299,1.13,2,6.0
51300,5.12,10,2.0
51301,1.0,1,10.0
51302,1.12,2,1.0
51303,1.1,2,2.0
51304,2.23,7,2.0
51305,2.13,7,7.0
51306,2.19,7,7.0
51307,1.59,5,7.0
51308,5.52,10,5.0
51309,1.0,1,10.0
51310,1.39,4,1.0
51311,9.44,10,4.0
51312,1.66,5,10.0
51313,1.32,4,5.0
51314,1.03,1,4.0
51315,1.1,2,1.0
51316,11.04,11,2.0
51317,3.32,8,11.0
51318,1.43,4,8.0
51319,1.22,3,4.0
51320,1.99,6,3.0
51321,4.57,9,6.0
51322,1.38,4,9.0
51323,2.39,7,4.0
51324,69.94,11,7.0
51325,8.44,10,11.0
51326,6.5,10,10.0
51327,1.03,1,10.0
51328,5.87,10,1.0
51329,2.38,7,10.0
51330,1.25,3,7.0
51331,6.09,10,3.0
51332,9.42,10,10.0
51333,1.99,6,10.0
51334,1.79,6,6.0
51335,1.14,2,6.0
51336,6.38,10,2.0
51337,1.67,5,10.0
51338,2.41,7,5.0
51339,1.05,2,7.0
51340,3.31,8,2.0
51341,41.34,11,8.0
51342,1.02,1,11.0
51343,0.0,1,1.0
51344,1.09,2,1.0
51345,10.92,11,2.0
51346,3.67,9,11.0
51347,17.19,11,9.0
51348,3.14,8,11.0
51349,41.42,11,8.0
51350,66.2,11,11.0
51351,1.52,5,11.0
51352,1.0,1,5.0
51353,1.6,5,1.0
51354,4.28,9,5.0
51355,2.83,8,9.0
51356,1.03,1,8.0
51357,1.88,6,1.0
51358,0.0,1,6.0
51359,1.05,2,1.0
51360,9.52,10,2.0
51361,2.49,7,10.0
51362,1.01,1,7.0
51363,2.15,7,1.0
51364,0.0,1,7.0
51365,3.89,9,1.0
51366,1.04,1,9.0
51367,6.4,10,1.0
51368,2.0,6,10.0
51369,1.29,3,6.0
51370,1.03,1,3.0
51371,2.12,7,1.0
51372,1.09,2,7.0
51373,10.12,11,2.0
51374,1.04,1,11.0
51375,1.35,4,1.0
51376,1.91,6,4.0
51377,1.33,4,6.0
51378,3.39,8,4.0
51379,1.86,6,8.0
51380,8.71,10,6.0
51381,2.46,7,10.0
51382,1.33,4,7.0
51383,1.13,2,4.0
51384,6.61,10,2.0
51385,2.66,8,10.0
51386,39.14,11,8.0
51387,1.1,2,11.0
51388,1.64,5,2.0
51389,3.42,8,5.0
51390,1.6,5,8.0
51391,2.2,7,5.0
51392,1.39,4,7.0
51393,1.91,6,4.0
51394,1.01,1,6.0
51395,1.14,2,1.0
51396,4.47,9,2.0
51397,16.41,11,9.0
51398,2.11,7,11.0
51399,3.54,9,7.0
51400,2.95,8,9.0
51401,1.13,2,8.0
51402,1.64,5,2.0
51403,2.36,7,5.0
51404,1.3,4,7.0
51405,2.83,8,4.0
51406,1.65,5,8.0
51407,2.1,7,5.0
51408,1.28,3,7.0
51409,1.14,2,3.0
51410,1.13,2,2.0
51411,1.11,2,2.0
51412,1.07,2,2.0
51413,60.13,11,2.0
51414,1.13,2,11.0
51415,2.12,7,2.0
51416,2.6,8,7.0
51417,1.52,5,8.0
51418,1.0,1,5.0
51419,1.09,2,1.0
51420,15.31,11,2.0
51421,3.19,8,11.0
51422,10.74,11,8.0
51423,1.12,2,11.0
51424,1.67,5,2.0
51425,10.9,11,5.0
51426,2.43,7,11.0
51427,1.11,2,7.0
51428,1.34,4,2.0
51429,4.38,9,4.0
51430,1.74,6,9.0
51431,2.97,8,6.0
51432,3.42,8,8.0
51433,24.98,11,8.0
51434,1.0,1,11.0
51435,2.89,8,1.0
51436,41.43,11,8.0
51437,1.29,3,11.0
51438,5.93,10,3.0
51439,1.21,3,10.0
51440,1.01,1,3.0
51441,4.7,9,1.0
51442,1.65,5,9.0
51443,2.37,7,5.0
51444,1.89,6,7.0
51445,1.6,5,6.0
51446,3.25,8,5.0
51447,1.01,1,8.0
51448,1.38,4,1.0
51449,1.91,6,4.0
51450,3.42,8,6.0
51451,2.19,7,8.0
51452,1.94,6,7.0
51453,1.28,3,6.0
51454,1.02,1,3.0
51455,1.4,4,1.0
51456,4.59,9,4.0
51457,2.96,8,9.0
51458,1.11,2,8.0
51459,2.76,8,2.0
51460,1.56,5,8.0
51461,1.06,2,5.0
51462,2.09,6,2.0
51463,12.7,11,6.0
51464,4.05,9,11.0
51465,2.28,7,9.0
51466,1.18,3,7.0
51467,1.3,4,3.0
51468,1.63,5,4.0
51469,1.28,3,5.0
51470,1.11,2,3.0
51471,1.06,2,2.0
51472,3.08,8,2.0
51473,5.84,10,8.0
51474,1.94,6,10.0
51475,1.57,5,6.0
51476,1.16,3,5.0
51477,2.9,8,3.0
51478,1.6,5,8.0
51479,1.55,5,5.0
51480,1.21,3,5.0
51481,1.97,6,3.0
51482,2.74,8,6.0
51483,1.31,4,8.0
51484,4.8,9,4.0
51485,3.38,8,9.0
51486,70.52,11,8.0
51487,13.08,11,11.0
51488,1.69,5,11.0
51489,4.27,9,5.0
51490,5.62,10,9.0
51491,6.31,10,10.0
51492,4.84,9,10.0
51493,3.98,9,9.0
51494,1.03,1,9.0
51495,2.09,6,1.0
51496,3.37,8,6.0
51497,1.26,3,8.0
51498,1.64,5,3.0
51499,2.4,7,5.0
51500,1.29,3,7.0
51501,28.0,11,3.0
51502,13.96,11,11.0
51503,5.4,10,11.0
51504,10.7,11,10.0
51505,4.8,9,11.0
51506,1.62,5,9.0
51507,8.38,10,5.0
51508,1.39,4,10.0
51509,0.0,1,4.0
51510,1.37,4,1.0
51511,1.65,5,4.0
51512,1.05,2,5.0
51513,3.52,9,2.0
51514,1.07,2,9.0
51515,1.49,5,2.0
51516,1.63,5,5.0
51517,1.58,5,5.0
51518,1.22,3,5.0
51519,3.0,8,3.0
51520,12.46,11,8.0
51521,14.13,11,11.0
51522,1.34,4,11.0
51523,1.27,3,4.0
51524,1.8,6,3.0
51525,1.07,2,6.0
51526,2.61,8,2.0
51527,4.57,9,8.0
51528,1.12,2,9.0
51529,1.95,6,2.0
51530,1.34,4,6.0
51531,1.62,5,4.0
51532,4.01,9,5.0
51533,2.59,7,9.0
51534,1.04,1,7.0
51535,1.21,3,1.0
51536,1.36,4,3.0
51537,3.48,8,4.0
51538,2.23,7,8.0
51539,1.11,2,7.0
51540,2.16,7,2.0
51541,3.6,9,7.0
51542,5.46,10,9.0
51543,1.23,3,10.0
51544,1.97,6,3.0
51545,1.31,4,6.0
51546,1.29,3,4.0
51547,2.26,7,3.0
51548,2.41,7,7.0
51549,33.05,11,7.0
51550,1.08,2,11.0
51551,11.8,11,2.0
51552,0.0,1,11.0
51553,5.07,10,1.0
51554,1.1,2,10.0
51555,1.18,3,2.0
51556,9.62,10,3.0
51557,1.08,2,10.0
51558,1.52,5,2.0
51559,1.13,2,5.0
51560,1.28,3,2.0
51561,21.59,11,3.0
51562,1.08,2,11.0
51563,1.0,1,2.0
51564,1.37,4,1.0
51565,42.73,11,4.0
51566,1.14,2,11.0
51567,3.65,9,2.0
51568,3.75,9,9.0
51569,1.13,2,9.0
51570,2.03,6,2.0
51571,1.35,4,6.0
51572,4.65,9,4.0
51573,1.03,1,9.0
51574,5.56,10,1.0
51575,1.17,3,10.0
51576,2.81,8,3.0
51577,1.24,3,8.0
51578,1.57,5,3.0
51579,34.66,11,5.0
51580,1.18,3,11.0
51581,2.05,6,3.0
51582,1.28,3,6.0
51583,3.15,8,3.0
51584,4.61,9,8.0
51585,1.96,6,9.0
51586,1.81,6,6.0
51587,1.71,6,6.0
51588,1.19,3,6.0
51589,4.43,9,3.0
51590,1.09,2,9.0
51591,3.51,9,2.0
51592,1.21,3,9.0
51593,5.05,10,3.0
51594,1.25,3,10.0
51595,6.18,10,3.0
51596,1.05,2,10.0
51597,1.99,6,2.0
51598,1.4,4,6.0
51599,2.81,8,4.0
51600,5.4,10,8.0
51601,3.2,8,10.0
51602,0.0,1,8.0
