,Odd,Odd_Categoria,odd_entrada
190237,1.61,5,8.0
190238,1.72,6,5.0
190239,3.05,8,6.0
190240,1.47,5,8.0
190241,1.55,5,5.0
190242,1.83,6,5.0
190243,1.03,1,6.0
190244,1.43,4,1.0
190245,3.29,8,4.0
190246,2.16,7,8.0
190247,2.29,7,7.0
190248,4.28,9,7.0
190249,1.19,3,9.0
190250,3.27,8,3.0
190251,3.71,9,8.0
190252,3.08,8,9.0
190253,1.86,6,8.0
190254,1.19,3,6.0
190255,4.08,9,3.0
190256,1.06,2,9.0
190257,1.7,6,2.0
190258,7.29,10,6.0
190259,3.53,9,10.0
190260,1.39,4,9.0
190261,1.01,1,4.0
190262,1.14,2,1.0
190263,1.6,5,2.0
190264,5.12,10,5.0
190265,1.26,3,10.0
190266,4.68,9,3.0
190267,10.48,11,9.0
190268,15.2,11,11.0
190269,1.28,3,11.0
190270,2.91,8,3.0
190271,1.12,2,8.0
190272,2.98,8,2.0
190273,2.28,7,8.0
190274,1.59,5,7.0
190275,2.13,7,5.0
190276,7.22,10,7.0
190277,2.12,7,10.0
190278,10.04,11,7.0
190279,1.02,1,11.0
190280,3.57,9,1.0
190281,9.58,10,9.0
190282,3.08,8,10.0
190283,3.99,9,8.0
190284,1.33,4,9.0
190285,1.12,2,4.0
190286,2.68,8,2.0
190287,3.02,8,8.0
190288,2.22,7,8.0
190289,1.13,2,7.0
190290,2.39,7,2.0
190291,12.87,11,7.0
190292,3.25,8,11.0
190293,11.88,11,8.0
190294,4.02,9,11.0
190295,39.92,11,9.0
190296,3.9,9,11.0
190297,1.66,5,9.0
190298,1.56,5,5.0
190299,20.91,11,5.0
190300,1.03,1,11.0
190301,5.82,10,1.0
190302,16.26,11,10.0
190303,5.75,10,11.0
190304,13.18,11,10.0
190305,1.24,3,11.0
190306,2.21,7,3.0
190307,1.09,2,7.0
190308,11.29,11,2.0
190309,1.16,3,11.0
190310,2.28,7,3.0
190311,2.73,8,7.0
190312,2.02,6,8.0
190313,2.16,7,6.0
190314,2.94,8,7.0
190315,9.13,10,8.0
190316,1.16,3,10.0
190317,1.02,1,3.0
190318,1.19,3,1.0
190319,1.58,5,3.0
190320,1.27,3,5.0
190321,1.14,2,3.0
190322,1.78,6,2.0
190323,3.16,8,6.0
190324,1.05,2,8.0
190325,1.7,6,2.0
190326,4.07,9,6.0
190327,4.29,9,9.0
190328,1.39,4,9.0
190329,11.82,11,4.0
190330,2.0,6,11.0
190331,2.57,7,6.0
190332,1.14,2,7.0
190333,9.65,10,2.0
190334,5.0,10,10.0
190335,2.8,8,10.0
190336,4.94,9,8.0
190337,2.13,7,9.0
190338,8.25,10,7.0
190339,38.75,11,10.0
190340,77.13,11,11.0
190341,1.24,3,11.0
190342,72.66,11,3.0
190343,3.15,8,11.0
190344,1.63,5,8.0
190345,1.63,5,5.0
190346,1.0,1,5.0
190347,1.02,1,1.0
190348,1.48,5,1.0
190349,1.34,4,5.0
190350,2.24,7,4.0
190351,2.22,7,7.0
190352,1.34,4,7.0
190353,4.31,9,4.0
190354,3.1,8,9.0
190355,2.42,7,8.0
190356,1.41,4,7.0
190357,25.58,11,4.0
190358,1.15,3,11.0
190359,1.42,4,3.0
190360,1.98,6,4.0
190361,3.92,9,6.0
190362,1.21,3,9.0
190363,7.89,10,3.0
190364,5.17,10,10.0
190365,1.68,5,10.0
190366,2.31,7,5.0
190367,1.03,1,7.0
190368,3.85,9,1.0
190369,1.82,6,9.0
190370,2.69,8,6.0
190371,1.17,3,8.0
190372,3.3,8,3.0
190373,1.11,2,8.0
190374,3.06,8,2.0
190375,1.88,6,8.0
190376,1.63,5,6.0
190377,1.07,2,5.0
190378,16.54,11,2.0
190379,2.51,7,11.0
190380,1.83,6,7.0
190381,1.57,5,6.0
190382,1.09,2,5.0
190383,16.64,11,2.0
190384,1.71,6,11.0
190385,6.96,10,6.0
190386,2.93,8,10.0
190387,5.38,10,8.0
190388,1.37,4,10.0
190389,2.57,7,4.0
190390,497.48,11,7.0
190391,89.24,11,11.0
190392,2.34,7,11.0
190393,1.19,3,7.0
190394,1.13,2,3.0
190395,1.71,6,2.0
190396,1.58,5,6.0
190397,2.41,7,5.0
190398,1.38,4,7.0
190399,2.17,7,4.0
190400,3.94,9,7.0
190401,2.22,7,9.0
190402,2.63,8,7.0
190403,1.39,4,8.0
190404,27.26,11,4.0
190405,3.66,9,11.0
190406,12.38,11,9.0
190407,1.07,2,11.0
190408,1.25,3,2.0
190409,3.8,9,3.0
190410,1.81,6,9.0
190411,2.73,8,6.0
190412,1.28,3,8.0
190413,2.16,7,3.0
190414,1.39,4,7.0
190415,1.06,2,4.0
190416,1.29,3,2.0
190417,23.47,11,3.0
190418,2.13,7,11.0
190419,3.01,8,7.0
190420,2.1,7,8.0
190421,11.14,11,7.0
190422,2.32,7,11.0
190423,2.14,7,7.0
190424,1.63,5,7.0
190425,2.73,8,5.0
190426,1.03,1,8.0
190427,1.1,2,1.0
190428,2.46,7,2.0
190429,4.51,9,7.0
190430,1.49,5,9.0
190431,240.41,11,5.0
190432,1.84,6,11.0
190433,1.92,6,6.0
190434,2.18,7,6.0
190435,21.08,11,7.0
190436,3.34,8,11.0
190437,4.44,9,8.0
190438,1.67,5,9.0
190439,2.31,7,5.0
190440,10.31,11,7.0
190441,1.44,4,11.0
190442,1.16,3,4.0
190443,2.48,7,3.0
190444,5.32,10,7.0
190445,0.0,1,10.0
190446,1.88,6,1.0
190447,1.15,3,6.0
190448,90.57,11,3.0
190449,98.46,11,11.0
190450,1.93,6,11.0
190451,1.14,2,6.0
190452,3.1,8,2.0
190453,1.63,5,8.0
190454,1.42,4,5.0
190455,1.12,2,4.0
190456,2.02,6,2.0
190457,2.44,7,6.0
190458,1.29,3,7.0
190459,3.23,8,3.0
190460,2.02,6,8.0
190461,1.91,6,6.0
190462,1.74,6,6.0
190463,1.39,4,6.0
190464,1.18,3,4.0
190465,15.67,11,3.0
190466,1.61,5,11.0
190467,22.59,11,5.0
190468,2.68,8,11.0
190469,1.71,6,8.0
190470,13.74,11,6.0
190471,4.76,9,11.0
190472,29.93,11,9.0
190473,4.39,9,11.0
190474,11.22,11,9.0
190475,119.1,11,11.0
190476,18.99,11,11.0
190477,2.52,7,11.0
190478,7.39,10,7.0
190479,7.91,10,10.0
190480,1.84,6,10.0
190481,5.72,10,6.0
190482,1.28,3,10.0
190483,8.01,10,3.0
190484,1.46,5,10.0
190485,1.52,5,5.0
190486,0.0,1,5.0
190487,18.81,11,1.0
190488,1.58,5,11.0
190489,1.35,4,5.0
190490,1.83,6,4.0
190491,1.18,3,6.0
190492,2.24,7,3.0
190493,2.4,7,7.0
190494,1.81,6,7.0
190495,3.95,9,6.0
190496,0.0,1,9.0
190497,1.38,4,1.0
190498,2.59,7,4.0
190499,2.64,8,7.0
190500,1.09,2,8.0
190501,1.84,6,2.0
190502,5.44,10,6.0
190503,1.07,2,10.0
190504,7.59,10,2.0
190505,1.07,2,10.0
190506,1.37,4,2.0
190507,1.15,3,4.0
190508,105.84,11,3.0
190509,2.16,7,11.0
190510,3.63,9,7.0
190511,1.24,3,9.0
190512,1.83,6,3.0
190513,1.43,4,6.0
190514,5.09,10,4.0
190515,5.45,10,10.0
190516,1.42,4,10.0
190517,787.23,11,4.0
190518,1.78,6,11.0
190519,4.81,9,6.0
190520,74.07,11,9.0
190521,2.12,7,11.0
190522,1.64,5,7.0
190523,1.24,3,5.0
190524,1.21,3,3.0
190525,1.34,4,3.0
190526,32.95,11,4.0
190527,1.38,4,11.0
190528,2.42,7,4.0
190529,1.09,2,7.0
190530,1.07,2,2.0
190531,2.63,8,2.0
190532,1.65,5,8.0
190533,12.17,11,5.0
190534,1.75,6,11.0
190535,2.79,8,6.0
190536,2.77,8,8.0
190537,1.0,1,8.0
190538,8.79,10,1.0
190539,1.1,2,10.0
190540,2.05,6,2.0
190541,1.85,6,6.0
190542,0.0,1,6.0
190543,3.02,8,1.0
190544,1.63,5,8.0
190545,37.58,11,5.0
190546,6.7,10,11.0
190547,2.25,7,10.0
190548,2.67,8,7.0
190549,13.39,11,8.0
190550,1.12,2,11.0
190551,1.04,1,2.0
190552,1.5,5,1.0
190553,1.66,5,5.0
190554,4.96,9,5.0
190555,3.79,9,9.0
190556,1.41,4,9.0
190557,6.12,10,4.0
190558,1.03,1,10.0
190559,8.68,10,1.0
190560,6.06,10,10.0
190561,1.28,3,10.0
190562,1.12,2,3.0
190563,15.11,11,2.0
190564,1.36,4,11.0
190565,0.0,1,4.0
190566,0.0,1,1.0
190567,2.35,7,1.0
190568,27.37,11,7.0
190569,2.43,7,11.0
190570,1.07,2,7.0
190571,1.34,4,2.0
190572,1.06,2,4.0
190573,1.09,2,2.0
190574,1.34,4,2.0
190575,14.53,11,4.0
190576,1.15,3,11.0
190577,1.28,3,3.0
190578,4.0,9,3.0
190579,1.19,3,9.0
190580,1.72,6,3.0
190581,3.2,8,6.0
190582,1.08,2,8.0
190583,1.25,3,2.0
190584,1.36,4,3.0
190585,1.66,5,4.0
190586,1.61,5,5.0
190587,3.31,8,5.0
190588,1.7,6,8.0
190589,1.41,4,6.0
190590,0.0,1,4.0
190591,1.21,3,1.0
190592,18.11,11,3.0
190593,2.11,7,11.0
190594,1.68,5,7.0
190595,1.18,3,5.0
190596,1.56,5,3.0
190597,1.01,1,5.0
190598,2.25,7,1.0
190599,1.18,3,7.0
190600,1.62,5,3.0
190601,32.12,11,5.0
190602,1.97,6,11.0
190603,1.83,6,6.0
190604,4.01,9,6.0
190605,8.44,10,9.0
190606,1.0,1,10.0
190607,1.43,4,1.0
190608,1.38,4,4.0
190609,1.29,3,4.0
190610,1.09,2,3.0
190611,13.97,11,2.0
190612,1.08,2,11.0
190613,1.52,5,2.0
190614,1.66,5,5.0
190615,3.56,9,5.0
190616,1.34,4,9.0
190617,1.48,5,4.0
190618,1.48,5,5.0
190619,1.36,4,5.0
190620,1.29,3,4.0
190621,1.07,2,3.0
190622,5.93,10,2.0
190623,1.52,5,10.0
190624,1.25,3,5.0
190625,4.25,9,3.0
190626,1.26,3,9.0
190627,6.19,10,3.0
190628,1.31,4,10.0
190629,2.59,7,4.0
190630,24.97,11,7.0
190631,6.42,10,11.0
190632,1.27,3,10.0
190633,1.11,2,3.0
190634,2.03,6,2.0
190635,1.33,4,6.0
190636,1.8,6,4.0
190637,1.49,5,6.0
190638,1.01,1,5.0
190639,1.5,5,1.0
190640,1.56,5,5.0
190641,12.44,11,5.0
190642,10.94,11,11.0
190643,1.05,2,11.0
190644,2.0,6,2.0
190645,6.83,10,6.0
190646,15.53,11,10.0
190647,3.86,9,11.0
190648,1.7,6,9.0
190649,7.04,10,6.0
190650,2.57,7,10.0
190651,1.57,5,7.0
190652,2.32,7,5.0
190653,1.26,3,7.0
190654,1.15,3,3.0
190655,5.2,10,3.0
190656,1.01,1,10.0
190657,1.8,6,1.0
190658,3.95,9,6.0
190659,1.03,1,9.0
190660,3.94,9,1.0
190661,40.66,11,9.0
190662,1.48,5,11.0
190663,4.39,9,5.0
190664,70.11,11,9.0
190665,3.13,8,11.0
190666,2.29,7,8.0
190667,2.37,7,7.0
190668,4.74,9,7.0
190669,3.04,8,9.0
190670,1.37,4,8.0
190671,1.39,4,4.0
190672,1.47,5,4.0
190673,1.56,5,5.0
190674,4.65,9,5.0
190675,3.44,8,9.0
190676,1.51,5,8.0
190677,14.87,11,5.0
190678,5.91,10,11.0
190679,1.3,4,10.0
190680,8.53,10,4.0
190681,6.59,10,10.0
190682,5.31,10,10.0
190683,27.57,11,10.0
190684,6.14,10,11.0
190685,1.29,3,10.0
190686,1.47,5,3.0
190687,6.63,10,5.0
190688,1.47,5,10.0
190689,1.77,6,5.0
190690,1.23,3,6.0
190691,2.08,6,3.0
190692,10.35,11,6.0
190693,2.37,7,11.0
190694,7.74,10,7.0
190695,1.68,5,10.0
190696,10.71,11,5.0
190697,8.93,10,11.0
190698,3.71,9,10.0
190699,1.12,2,9.0
190700,2.66,8,2.0
190701,1.61,5,8.0
190702,4.41,9,5.0
190703,1.5,5,9.0
190704,2.07,6,5.0
190705,11.27,11,6.0
190706,1.32,4,11.0
190707,4.37,9,4.0
190708,60.51,11,9.0
190709,1.74,6,11.0
190710,2.35,7,6.0
190711,2.15,7,7.0
190712,3.65,9,7.0
190713,2.79,8,9.0
190714,2.6,8,8.0
190715,1.6,5,8.0
190716,23.53,11,5.0
190717,6.31,10,11.0
190718,2.1,7,10.0
190719,1.17,3,7.0
190720,1.56,5,3.0
190721,1.84,6,5.0
190722,1.03,1,6.0
190723,1.53,5,1.0
190724,3.14,8,5.0
190725,1.61,5,8.0
190726,1.11,2,5.0
190727,3.08,8,2.0
190728,3.45,8,8.0
190729,3.61,9,8.0
190730,1.14,2,9.0
190731,1.62,5,2.0
190732,6.98,10,5.0
190733,2.06,6,10.0
190734,1.22,3,6.0
190735,1.08,2,3.0
190736,4.62,9,2.0
190737,1.55,5,9.0
190738,3.28,8,5.0
190739,2.81,8,8.0
190740,1.04,1,8.0
190741,26.47,11,1.0
190742,3.37,8,11.0
190743,1.8,6,8.0
190744,1.34,4,6.0
190745,1.46,5,4.0
190746,3.47,8,5.0
190747,1.88,6,8.0
190748,3.67,9,6.0
190749,7.76,10,9.0
190750,1.08,2,10.0
190751,2.69,8,2.0
190752,1.28,3,8.0
190753,1.13,2,3.0
190754,1.47,5,2.0
190755,1.52,5,5.0
190756,2.77,8,5.0
190757,1.11,2,8.0
190758,1.18,3,2.0
190759,3.17,8,3.0
190760,1.09,2,8.0
190761,1.71,6,2.0
190762,2.44,7,6.0
190763,1.14,2,7.0
190764,1.67,5,2.0
190765,1.78,6,5.0
190766,6.49,10,6.0
190767,7.65,10,10.0
190768,1.69,5,10.0
190769,1.7,6,5.0
190770,4.05,9,6.0
190771,1.24,3,9.0
190772,1.26,3,3.0
190773,1.23,3,3.0
190774,1.88,6,3.0
190775,1.02,1,6.0
190776,0.0,1,1.0
190777,9.71,10,1.0
190778,1.72,6,10.0
190779,3.27,8,6.0
190780,2.36,7,8.0
190781,1.1,2,7.0
190782,2.52,7,2.0
190783,10.05,11,7.0
190784,14.63,11,11.0
190785,1.97,6,11.0
190786,1.52,5,6.0
190787,1.02,1,5.0
190788,1.47,5,1.0
190789,7.74,10,5.0
190790,1.99,6,10.0
190791,36.31,11,6.0
190792,2.73,8,11.0
190793,1.28,3,8.0
190794,1.78,6,3.0
190795,5.45,10,6.0
190796,1.84,6,10.0
190797,1.09,2,6.0
190798,3.62,9,2.0
190799,1.3,4,9.0
190800,8.8,10,4.0
190801,1.24,3,10.0
190802,1.12,2,3.0
190803,48.39,11,2.0
190804,7.24,10,11.0
190805,9.4,10,10.0
190806,10.8,11,10.0
190807,1.71,6,11.0
190808,11.54,11,6.0
190809,2.08,6,11.0
190810,1.28,3,6.0
190811,4.84,9,3.0
190812,1.71,6,9.0
190813,1.25,3,6.0
190814,1.01,1,3.0
190815,3.99,9,1.0
190816,1.46,5,9.0
190817,1.44,4,5.0
190818,2.05,6,4.0
190819,3.26,8,6.0
190820,2.16,7,8.0
190821,1.56,5,7.0
190822,1.07,2,5.0
190823,1.06,2,2.0
190824,5.8,10,2.0
190825,2.57,7,10.0
190826,1.97,6,7.0
190827,5.87,10,6.0
190828,1.91,6,10.0
190829,3.7,9,6.0
190830,3.19,8,9.0
190831,2.37,7,8.0
190832,1.1,2,7.0
190833,4.69,9,2.0
190834,4.54,9,9.0
190835,4.32,9,9.0
190836,14.24,11,9.0
190837,30.37,11,11.0
190838,1.06,2,11.0
190839,4.72,9,2.0
190840,3.36,8,9.0
190841,3.35,8,8.0
190842,1.21,3,8.0
190843,2.31,7,3.0
190844,1.13,2,7.0
190845,3.02,8,2.0
190846,2.0,6,8.0
190847,1.21,3,6.0
190848,2.48,7,3.0
190849,3.71,9,7.0
190850,1.89,6,9.0
190851,4.06,9,6.0
190852,3.67,9,9.0
190853,1.07,2,9.0
190854,1.08,2,2.0
190855,16.76,11,2.0
190856,1.97,6,11.0
190857,9.58,10,6.0
190858,1.11,2,10.0
190859,2.49,7,2.0
190860,1.25,3,7.0
190861,18.35,11,3.0
190862,1.95,6,11.0
190863,6.61,10,6.0
190864,3.78,9,10.0
190865,1.29,3,9.0
190866,2.01,6,3.0
190867,2.37,7,6.0
190868,1.25,3,7.0
190869,73.57,11,3.0
190870,2.97,8,11.0
190871,2.65,8,8.0
190872,2.54,7,8.0
190873,4.36,9,7.0
190874,2.05,6,9.0
190875,1.48,5,6.0
190876,1.17,3,5.0
190877,1.15,3,3.0
190878,1.13,2,3.0
190879,1.46,5,2.0
190880,1.17,3,5.0
190881,3.25,8,3.0
190882,9.1,10,8.0
190883,1.26,3,10.0
190884,1.97,6,3.0
190885,3.73,9,6.0
190886,7.22,10,9.0
190887,1.82,6,10.0
190888,1.43,4,6.0
190889,1.06,2,4.0
190890,1.02,1,2.0
190891,1.68,5,1.0
190892,3.44,8,5.0
190893,1.64,5,8.0
190894,1.24,3,5.0
190895,3.23,8,3.0
190896,1.06,2,8.0
190897,1.12,2,2.0
190898,1.47,5,2.0
190899,30.62,11,5.0
190900,55.71,11,11.0
190901,1.47,5,11.0
190902,1.87,6,5.0
190903,1.56,5,6.0
190904,1.2,3,5.0
190905,37.35,11,3.0
190906,2.09,6,11.0
190907,5.91,10,6.0
190908,2.25,7,10.0
190909,14.84,11,7.0
190910,2.33,7,11.0
190911,1.51,5,7.0
190912,4.08,9,5.0
190913,4.49,9,9.0
190914,3.23,8,9.0
190915,1.13,2,8.0
190916,1.24,3,2.0
190917,2.24,7,3.0
190918,1.43,4,7.0
190919,3.03,8,4.0
190920,2.29,7,8.0
190921,1.19,3,7.0
190922,1.37,4,3.0
190923,4.66,9,4.0
190924,3.78,9,9.0
190925,3.06,8,9.0
190926,1.42,4,8.0
190927,3.86,9,4.0
190928,3.22,8,9.0
190929,1.13,2,8.0
190930,1.05,2,2.0
190931,1.14,2,2.0
190932,67.65,11,2.0
190933,1.57,5,11.0
190934,7.52,10,5.0
190935,1.22,3,10.0
190936,1.01,1,3.0
190937,1.81,6,1.0
190938,1.84,6,6.0
190939,3.0,8,6.0
190940,8.02,10,8.0
190941,1.86,6,10.0
190942,1.32,4,6.0
190943,9.28,10,4.0
190944,2.19,7,10.0
190945,3.64,9,7.0
190946,2.07,6,9.0
190947,1.63,5,6.0
190948,2.64,8,5.0
190949,13.28,11,8.0
190950,2.81,8,11.0
190951,1.19,3,8.0
190952,1.75,6,3.0
190953,6.33,10,6.0
190954,1.9,6,10.0
190955,1.29,3,6.0
190956,1.7,6,3.0
190957,1.36,4,6.0
190958,1.78,6,4.0
190959,1.57,5,6.0
190960,1.68,5,5.0
190961,4.54,9,5.0
190962,9.25,10,9.0
190963,1.06,2,10.0
190964,25.19,11,2.0
190965,3.78,9,11.0
190966,1.97,6,9.0
190967,2.39,7,6.0
190968,2.19,7,7.0
190969,1.88,6,7.0
190970,1.45,5,6.0
190971,2.61,8,5.0
190972,3.8,9,8.0
190973,2.09,6,9.0
190974,2.14,7,6.0
190975,1.0,1,7.0
190976,5.14,10,1.0
190977,1.0,1,10.0
190978,5.06,10,1.0
190979,2.31,7,10.0
190980,1.06,2,7.0
190981,1.1,2,2.0
190982,2.14,7,2.0
190983,12.58,11,7.0
190984,2.22,7,11.0
190985,1.13,2,7.0
190986,1.51,5,2.0
190987,1.08,2,5.0
190988,3.81,9,2.0
190989,1.12,2,9.0
190990,3.73,9,2.0
190991,1.7,6,9.0
190992,5.55,10,6.0
190993,1.0,1,10.0
190994,6.44,10,1.0
190995,2.71,8,10.0
190996,3.54,9,8.0
190997,15.58,11,9.0
190998,87.84,11,11.0
190999,1.1,2,11.0
191000,0.0,1,2.0
191001,2.3,7,1.0
191002,4.46,9,7.0
191003,7.18,10,9.0
191004,1.44,4,10.0
191005,2.51,7,4.0
191006,2.47,7,7.0
191007,2.13,7,7.0
191008,5.05,10,7.0
191009,3.22,8,10.0
191010,3.6,9,8.0
191011,7.83,10,9.0
191012,1.66,5,10.0
191013,6.1,10,5.0
191014,1.17,3,10.0
191015,1.43,4,3.0
191016,3.07,8,4.0
191017,2.02,6,8.0
191018,2.5,7,6.0
191019,1.27,3,7.0
191020,1.23,3,3.0
191021,1.69,5,3.0
191022,1.24,3,5.0
191023,1.48,5,3.0
191024,1.32,4,5.0
191025,1.33,4,4.0
191026,4.67,9,4.0
191027,1.56,5,9.0
191028,3.73,9,5.0
191029,1.62,5,9.0
191030,2.09,6,5.0
191031,1.87,6,6.0
191032,1.06,2,6.0
191033,2.12,7,2.0
191034,1.43,4,7.0
191035,1.92,6,4.0
191036,1.34,4,6.0
191037,1.08,2,4.0
191038,1.26,3,2.0
191039,3.5,9,3.0
191040,1.02,1,9.0
191041,33.46,11,1.0
191042,1.27,3,11.0
191043,2.07,6,3.0
191044,1.1,2,6.0
191045,1.64,5,2.0
191046,2.65,8,5.0
191047,3.3,8,8.0
191048,1.14,2,8.0
191049,7.47,10,2.0
191050,2.07,6,10.0
191051,37.94,11,6.0
191052,2.95,8,11.0
191053,1.29,3,8.0
191054,9.58,10,3.0
191055,1.53,5,10.0
191056,1.42,4,5.0
191057,1.18,3,4.0
191058,3.91,9,3.0
191059,7.01,10,9.0
191060,34.8,11,10.0
191061,0.0,1,11.0
191062,1.51,5,1.0
191063,24.55,11,5.0
191064,3.8,9,11.0
191065,9.9,10,9.0
191066,2.93,8,10.0
191067,4.81,9,8.0
191068,24.11,11,9.0
191069,1.9,6,11.0
191070,1.15,3,6.0
191071,1.13,2,3.0
191072,1.15,3,2.0
191073,1.1,2,3.0
191074,2.18,7,2.0
191075,1.16,3,7.0
191076,1.09,2,3.0
191077,1.49,5,2.0
191078,3.59,9,5.0
191079,1.07,2,9.0
191080,4.85,9,2.0
191081,2.53,7,9.0
191082,10.01,11,7.0
191083,1.28,3,11.0
191084,32.99,11,3.0
191085,1.13,2,11.0
191086,14.87,11,2.0
191087,1.14,2,11.0
191088,1.0,1,2.0
191089,1.08,2,1.0
191090,2.23,7,2.0
191091,1.03,1,7.0
191092,1.02,1,1.0
191093,3.03,8,1.0
191094,1.05,2,8.0
191095,2.52,7,2.0
191096,1.26,3,7.0
191097,1.25,3,3.0
191098,2.94,8,3.0
191099,5.25,10,8.0
191100,5.01,10,10.0
191101,1.22,3,10.0
191102,1.96,6,3.0
191103,1.26,3,6.0
191104,3.82,9,3.0
191105,2.13,7,9.0
191106,1.23,3,7.0
191107,1.78,6,3.0
191108,1.29,3,6.0
191109,4.98,9,3.0
191110,1.56,5,9.0
191111,1.7,6,5.0
191112,1.02,1,6.0
191113,1.03,1,1.0
191114,2.27,7,1.0
191115,1.02,1,7.0
191116,12.99,11,1.0
191117,1.34,4,11.0
191118,1.22,3,4.0
191119,1.19,3,3.0
191120,1.25,3,3.0
191121,1.53,5,3.0
191122,1.72,6,5.0
191123,1.51,5,6.0
191124,1.16,3,5.0
191125,1.96,6,3.0
191126,3.4,8,6.0
191127,1.82,6,8.0
191128,1.25,3,6.0
191129,2.2,7,3.0
191130,1.12,2,7.0
191131,6.01,10,2.0
191132,1.71,6,10.0
191133,2.68,8,6.0
191134,2.57,7,8.0
191135,1.87,6,7.0
191136,2.39,7,6.0
191137,19.08,11,7.0
191138,3.97,9,11.0
191139,1.02,1,9.0
191140,1.08,2,1.0
191141,1.72,6,2.0
191142,1.04,1,6.0
191143,2.02,6,1.0
191144,1.11,2,6.0
191145,247.4,11,2.0
191146,80.94,11,11.0
191147,1.08,2,11.0
191148,7.01,10,2.0
191149,1.06,2,10.0
191150,1.27,3,2.0
191151,1.21,3,3.0
191152,1.34,4,3.0
191153,9.62,10,4.0
191154,2.18,7,10.0
191155,1.42,4,7.0
191156,1.19,3,4.0
191157,1.21,3,3.0
191158,1.04,1,3.0
191159,7.99,10,1.0
191160,1.99,6,10.0
191161,1.24,3,6.0
191162,1.07,2,3.0
191163,2.68,8,2.0
191164,1.09,2,8.0
191165,2.26,7,2.0
191166,5.28,10,7.0
191167,1.03,1,10.0
191168,0.0,1,1.0
191169,1.43,4,1.0
191170,1.45,5,4.0
191171,1.0,1,5.0
191172,1.27,3,1.0
191173,1.84,6,3.0
191174,5.43,10,6.0
191175,2.19,7,10.0
191176,1.01,1,7.0
191177,7.58,10,1.0
191178,8.35,10,10.0
191179,1.67,5,10.0
191180,3.89,9,5.0
191181,1.2,3,9.0
191182,2.88,8,3.0
191183,1.13,2,8.0
191184,2.11,7,2.0
191185,1.18,3,7.0
191186,6.7,10,3.0
191187,1.07,2,10.0
191188,1.28,3,2.0
191189,8.54,10,3.0
191190,11.78,11,10.0
191191,6.38,10,11.0
191192,2.24,7,10.0
191193,7.71,10,7.0
191194,25.29,11,10.0
191195,2.91,8,11.0
191196,3.11,8,8.0
191197,33.6,11,8.0
191198,6.39,10,11.0
191199,1.92,6,10.0
191200,1.62,5,6.0
191201,1.46,5,5.0
191202,2.54,7,5.0
191203,1.48,5,7.0
191204,1.07,2,5.0
191205,4.08,9,2.0
191206,1.24,3,9.0
191207,3.96,9,3.0
191208,1.09,2,9.0
191209,1.22,3,2.0
191210,6.05,10,3.0
191211,2.27,7,10.0
191212,1.6,5,7.0
191213,26.56,11,5.0
191214,1.8,6,11.0
191215,10.71,11,6.0
191216,1.53,5,11.0
191217,1.74,6,5.0
191218,3.53,9,6.0
191219,1.56,5,9.0
191220,1.1,2,5.0
191221,2.26,7,2.0
191222,1.86,6,7.0
191223,5.55,10,6.0
191224,1.11,2,10.0
191225,1.05,2,2.0
191226,2.91,8,2.0
191227,1.1,2,8.0
191228,1.6,5,2.0
191229,1.6,5,5.0
191230,1.22,3,5.0
191231,4.11,9,3.0
191232,1.39,4,9.0
191233,24.08,11,4.0
191234,3.03,8,11.0
191235,1.32,4,8.0
191236,1.78,6,4.0
191237,2.84,8,6.0
191238,1.8,6,8.0
191239,3.84,9,6.0
191240,21.26,11,9.0
191241,3.25,8,11.0
191242,4.64,9,8.0
191243,2.01,6,9.0
191244,1.59,5,6.0
191245,14.68,11,5.0
191246,1.22,3,11.0
191247,1.48,5,3.0
191248,8.3,10,5.0
191249,2.89,8,10.0
191250,3.53,9,8.0
191251,4.65,9,9.0
191252,3.05,8,9.0
191253,1.46,5,8.0
191254,2.06,6,5.0
191255,1.52,5,6.0
191256,1.04,1,5.0
191257,2.02,6,1.0
191258,1.01,1,6.0
191259,1.08,2,1.0
191260,15.68,11,2.0
191261,5.86,10,11.0
191262,5.28,10,10.0
191263,1.07,2,10.0
191264,2.76,8,2.0
191265,1.24,3,8.0
191266,1.24,3,3.0
191267,6.11,10,3.0
191268,2.11,7,10.0
191269,3.68,9,7.0
191270,7.12,10,9.0
191271,1.26,3,10.0
191272,1.12,2,3.0
191273,4.22,9,2.0
191274,1.98,6,9.0
191275,3.34,8,6.0
191276,8.33,10,8.0
191277,4.01,9,10.0
191278,2.67,8,9.0
191279,1.45,5,8.0
191280,75.74,11,5.0
191281,1.08,2,11.0
191282,1.41,4,2.0
191283,1.16,3,4.0
191284,2.43,7,3.0
191285,29.78,11,7.0
191286,1.01,1,11.0
191287,1.96,6,1.0
191288,1.08,2,6.0
191289,2.19,7,2.0
191290,3.54,9,7.0
191291,9.58,10,9.0
191292,1.33,4,10.0
191293,2.85,8,4.0
191294,2.05,6,8.0
191295,1.65,5,6.0
191296,1.26,3,5.0
191297,1.37,4,3.0
191298,2.01,6,4.0
191299,2.3,7,6.0
191300,7.91,10,7.0
191301,1.54,5,10.0
191302,1.37,4,5.0
191303,1.85,6,4.0
191304,1.47,5,6.0
191305,6.24,10,5.0
191306,5.96,10,10.0
191307,8.66,10,10.0
191308,1.0,1,10.0
191309,2.57,7,1.0
191310,1.22,3,7.0
191311,1.11,2,3.0
