t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
118,"1,09",0,"0,5508474576",0,"0,4915254237",0,"0,3644067797",0,"0,2796610169",0,"0,1355932203",0,"0,07627118644",0,"0,03389830508",0,"0,008474576271",0,"0,5666666667","0,5008190014",,,,,,,0,"0,05","0,06666666667","0,06666666667","0,5666666667",
119,"1,15",0,"0,5462184874",0,"0,487394958",0,"0,3613445378",0,"0,2773109244",0,"0,1344537815",0,"0,0756302521",0,"0,03361344538",0,"0,008403361345",0,"0,55","0,5024529992",,,,,,,"-0,01666666667","0,01666666667","0,05","0,06666666667","0,08333333333",
120,"3,27",0,"0,5416666667",0,"0,4833333333",0,"0,3583333333",0,"0,275",0,"0,1333333333",0,"0,075",0,"0,03333333333",0,"0,008333333333",0,"0,55","0,5024529992",                                                    ,,,,,,"-0,01666666667","0,01666666667","0,05","0,06666666667","0,08333333333",
121,"2,21",1,"0,5454545455",1,"0,4876033058",1,"0,3636363636",0,"0,2727272727",0,"0,132231405",0,"0,07438016529",0,"0,03305785124",0,"0,00826446281",1,"0,5333333333","0,5024529992",,,,,,,"-0,03333333333","-0,01666666667","0,01666666667","0,05","0,05",
122,3,1,"0,5491803279",1,"0,4918032787",0,"0,3606557377",0,"0,2704918033",0,"0,131147541",0,"0,0737704918",0,"0,03278688525",0,"0,008196721311",1,"0,5333333333","0,5024529992","-0,7308462148",,"-0,08512002884","-0,001473618203","0,04325442673","0,00003208732379","-0,03333333333","-0,03333333333",0,"0,05","0,05",
123,"1,05",1,"0,5528455285",1,"0,4959349593",1,"0,3658536585",0,"0,2682926829",0,"0,1300813008",0,"0,07317073171",0,"0,0325203252",0,"0,008130081301",1,"0,5333333333","0,5024529992","-0,7316590699","-0,0008128550872","-0,05664981542","-0,0009719609424","0,03227426521","0,00002391242143","-0,03333333333","-0,03333333333","-0,01666666667","0,05","0,05",
124,"3,15",0,"0,5483870968",0,"0,4919354839",0,"0,3629032258",0,"0,2661290323",0,"0,1290322581",0,"0,07258064516",0,"0,03225806452",0,"0,008064516129",0,"0,5333333333","0,5035393853","-0,7195886922","0,01207037773","-0,05584113083","-0,0009585236943","0,01098155581","0,00000812173609","-0,03333333333","-0,03333333333","-0,01666666667","0,05","0,06666666667",
125,"1,71",1,"0,552",1,"0,496",1,"0,368",0,"0,264",0,"0,128",0,"0,072",0,"0,032",0,"0,008",1,"0,5166666667","0,5035393853","-0,7136095492","0,005979142954","-0,04092441367","-0,0006987368987","0,005287965343","0,000003895147356","-0,03333333333","-0,05","-0,03333333333","0,01666666667","0,03333333333",
126,"1,12",0,"0,5476190476",0,"0,4920634921",0,"0,3650793651",0,"0,2619047619",0,"0,126984127",0,"0,07142857143",0,"0,03174603175",0,"0,007936507937",0,"0,5333333333","0,5035393853","-0,7037449791","0,009864570094","-0,06628671049","-0,001128728836","0,005287965343","0,000003895147356","-0,01666666667","-0,03333333333",0,"0,03333333333","0,05",
127,"6,59",0,"0,5433070866",0,"0,4881889764",0,"0,3622047244",0,"0,2598425197",0,"0,125984252",0,"0,07086614173",0,"0,03149606299",0,"0,007874015748",0,"0,5166666667","0,5040817004","-0,6991845011","0,004560477995","-0,04722337821","-0,000792797635","-0,01685428933","-0,00001247851574","-0,01666666667","-0,05",0,"0,01666666667","0,03333333333",
128,"12,06",1,"0,546875",1,"0,4921875",1,"0,3671875",1,"0,265625",1,"0,1328125",0,"0,0703125",0,"0,03125",0,"0,0078125",1,"0,5166666667","0,5035393853","-0,6959583624","0,003226138708","-0,06157167039","-0,001025709935","-0,001039339862","-0,0000007686746951","-0,01666666667","-0,05",0,"0,03333333333","0,03333333333",
129,"1,41",1,"0,5503875969",1,"0,496124031",1,"0,3720930233",1,"0,2713178295",1,"0,1395348837",1,"0,07751937984",0,"0,03100775194",0,"0,007751937984",1,"0,5166666667","0,5035393853","-0,6900382385","0,00592012398","-0,04630128037","-0,0007659231389","-0,006781458435","-0,000004995263429","-0,01666666667","-0,05",0,"0,03333333333","0,03333333333",
130,"1,9",0,"0,5461538462",0,"0,4923076923",0,"0,3692307692",0,"0,2692307692",0,"0,1384615385",0,"0,07692307692",0,"0,03076923077",0,"0,007692307692",0,"0,5333333333","0,5035393853","-0,6812510477","0,008787190794","-0,07265175136","-0,001195915077","-0,006781458435","-0,000004995263429",0,"-0,03333333333","0,01666666667","0,03333333333","0,06666666667","0,5333333333"
131,"1,01",1,"0,5496183206",0,"0,4885496183",0,"0,3664122137",0,"0,2671755725",0,"0,1374045802",0,"0,07633587786",0,"0,03053435115",0,"0,007633587786",0,"0,5166666667","0,5040817004","-0,6723143308","0,008936716872","-0,05808070954","-0,000949565529","-0,03490816485","-0,0000257412597",0,"-0,03333333333","-0,01666666667","0,01666666667","0,05","0,05"
132,"1,25",0,"0,5454545455",0,"0,4848484848",0,"0,3636363636",0,"0,2651515152",0,"0,1363636364",0,"0,07575757576",0,"0,0303030303",0,"0,007575757576",0,"0,5166666667","0,5040817004","-0,6669172262","0,005397104554","-0,0756926294","-0,001227268655","-0,04087021538","-0,00003025933731","-0,01666666667","-0,03333333333","-0,01666666667","0,01666666667","0,05","0,05"
133,"3,6",0,"0,5413533835",0,"0,4812030075",0,"0,3609022556",0,"0,2631578947",0,"0,1353383459",0,"0,07518796992",0,"0,03007518797",0,"0,007518796992",0,"0,5166666667","0,5040817004","-0,6836056253","-0,01668839911","-0,103430193","-0,001643823345","-0,05889049526","-0,00004382819968",0,"-0,01666666667","-0,03333333333",0,"0,06666666667","0,03333333333"
134,1,1,"0,5447761194",1,"0,4850746269",1,"0,3656716418",0,"0,2611940299",0,"0,1343283582",0,"0,07462686567",0,"0,02985074627",0,"0,007462686567",1,"0,5166666667","0,5035393853","-0,7052825915","-0,02167696619","-0,1340424829","-0,002082773448","-0,05629739934","-0,00004189880942",0,"-0,01666666667","-0,05","-0,01666666667","0,05","0,03333333333"
135,"1,17",0,"0,5407407407",0,"0,4814814815",0,"0,362962963",0,"0,2592592593",0,"0,1333333333",0,"0,07407407407",0,"0,02962962963",0,"0,007407407407",0,"0,5333333333","0,5035393853","-0,7243312554","-0,01904866385","-0,1746425178","-0,002656096032","-0,06878590626","-0,00005124155498","0,01666666667",0,"-0,03333333333","-0,01666666667","0,06666666667","0,05"
136,"1,53",0,"0,5367647059",0,"0,4779411765",0,"0,3602941176",0,"0,2573529412",0,"0,1323529412",0,"0,07352941176",0,"0,02941176471",0,"0,007352941176",0,"0,5166666667","0,5040817004","-0,7672380168","-0,04290676138","-0,1427536892","-0,002078294365","-0,07701952013","-0,00005768902284","-0,01666666667","-0,01666666667","-0,05","-0,03333333333","0,03333333333","0,05"
137,"4,1",0,"0,5328467153",0,"0,4744525547",0,"0,3576642336",0,"0,2554744526",0,"0,1313868613",0,"0,07299270073",0,"0,02919708029",0,"0,007299270073",0,"0,5166666667","0,5040817004","-0,7981103931","-0,03087237634","-0,1763743061","-0,002494849055","-0,09475274406","-0,00007125788521",0,0,"-0,05","-0,03333333333","0,03333333333","0,03333333333"
138,"1,45",1,"0,5362318841",1,"0,4782608696",1,"0,3623188406",1,"0,2608695652",0,"0,1304347826",0,"0,07246376812",0,"0,02898550725",0,"0,007246376812",1,"0,5","0,5040817004","-0,8136174639","-0,01550707084","-0,1616207604","-0,002226104094","-0,08863796103","-0,00006688555204","-0,01666666667","-0,03333333333","-0,06666666667","-0,03333333333","0,01666666667","0,01666666667"
139,"1,72",0,"0,5323741007",0,"0,4748201439",0,"0,3597122302",0,"0,2589928058",0,"0,1294964029",0,"0,07194244604",0,"0,02877697842",0,"0,007194244604",0,"0,5","0,5040817004","-0,8150454997","-0,001428035718","-0,1272335376","-0,001733404999","-0,1132306609","-0,00008544302212","-0,01666666667","-0,01666666667","-0,06666666667","-0,01666666667","0,01666666667","0,01666666667"
140,1,0,"0,5285714286",0,"0,4714285714",0,"0,3571428571",0,"0,2571428571",0,"0,1285714286",0,"0,07142857143",0,"0,02857142857",0,"0,007142857143",0,"0,4833333333","0,5035393853","-0,8094566799","0,005588819784","-0,0809642376","-0,00110185434","-0,1328138348","-0,00009977390347","-0,03333333333","-0,03333333333","-0,08333333333","-0,03333333333","-0,01666666667",0
141,"2,04",0,"0,524822695",0,"0,4680851064",0,"0,3546099291",0,"0,2553191489",0,"0,1276595745",0,"0,07092198582",0,"0,02836879433",0,"0,007092198582",0,"0,4833333333","0,5035393853","-0,8094566799",0,"-0,0809642376","-0,00110185434","-0,1328138348","-0,00009977390347","-0,05","-0,03333333333","-0,08333333333","-0,03333333333",0,0
142,"34,71",1,"0,5281690141",0,"0,4647887324",0,"0,3521126761",0,"0,2535211268",0,"0,1267605634",0,"0,07042253521",0,"0,02816901408",0,"0,007042253521",1,"0,4666666667","0,5035393853","-0,794390489","0,01506619085","-0,08996283241","-0,001245184986","-0,1395020199","-0,0001044377255","-0,05","-0,06666666667","-0,1","-0,05","-0,01666666667",0
143,"2,33",1,"0,5314685315",1,"0,4685314685",1,"0,3566433566",1,"0,2587412587",1,"0,1328671329",1,"0,07692307692",1,"0,03496503497",0,"0,006993006993",1,"0,4833333333","0,5040817004","-0,7935891657","0,0008013233433","-0,1241166998","-0,001737884081","-0,1142016484","-0,00008558876656","-0,03333333333","-0,03333333333","-0,06666666667","-0,05",0,"0,01666666667"
144,"1,57",1,"0,5347222222",1,"0,4722222222",0,"0,3541666667",0,"0,2569444444",0,"0,1319444444",0,"0,07638888889",0,"0,03472222222",0,"0,006944444444",1,"0,5","0,5040817004","-0,7998141066","-0,006224940927","-0,1606598019","-0,002226104094","-0,09475274406","-0,00007125788521",0,"-0,01666666667","-0,05","-0,03333333333","0,01666666667","0,03333333333"
145,"1,11",0,"0,5310344828",0,"0,4689655172",0,"0,3517241379",0,"0,2551724138",0,"0,1310344828",0,"0,07586206897",0,"0,03448275862",0,"0,006896551724",0,"0,5166666667","0,5040817004","-0,8030363667","-0,003222260082","-0,1835788963","-0,00250380722","-0,1004196966","-0,00007577596282","0,01666666667",0,"-0,01666666667","-0,03333333333","0,03333333333","0,06666666667"
146,"1,12",0,"0,5273972603",0,"0,4657534247",0,"0,3493150685",0,"0,2534246575",0,"0,1301369863",0,"0,07534246575",0,"0,03424657534",0,"0,006849315068",0,"0,5166666667","0,5040817004","-0,8072499175","-0,004213550799","-0,207379853","-0,002781510347","-0,1060533028","-0,00008029404044","0,03333333333",0,"-0,01666666667","-0,05","0,03333333333","0,05"
147,"2,48",0,"0,5238095238",0,"0,462585034",0,"0,3469387755",0,"0,2517006803",0,"0,1292517007",0,"0,07482993197",0,"0,03401360544",0,"0,006802721088",0,"0,5","0,5040817004","-0,809323472","-0,002073554469","-0,1713481375","-0,002270894921","-0,1303717243","-0,00009870576608","0,01666666667","-0,03333333333","-0,03333333333","-0,06666666667",0,"0,03333333333"
148,"1,12",1,"0,527027027",1,"0,4662162162",0,"0,3445945946",0,"0,25",0,"0,1283783784",0,"0,07432432432",0,"0,03378378378",0,"0,006756756757",1,"0,5","0,5040817004","-0,8179172856","-0,008593813626","-0,2128300627","-0,002785989429","-0,1116546157","-0,00008481211805","0,03333333333","-0,01666666667","-0,03333333333","-0,06666666667",0,"0,01666666667"
149,"3,42",0,"0,5234899329",0,"0,4630872483",0,"0,3422818792",0,"0,2483221477",0,"0,1275167785",0,"0,07382550336",0,"0,03355704698",0,"0,006711409396",0,"0,5","0,5040817004","-0,820697323","-0,002780037398","-0,1753674576","-0,002266415838","-0,1357016641","-0,0001030780993","0,01666666667","-0,01666666667","-0,01666666667","-0,06666666667",0,"0,01666666667"
150,"1,23",1,"0,5266666667",1,"0,4666666667",1,"0,3466666667",0,"0,2466666667",0,"0,1266666667",0,"0,07333333333",0,"0,03333333333",0,"0,006666666667",1,"0,4833333333","0,5040817004","-0,8179172856","0,002780037398","-0,1837455686","-0,002405267401","-0,1357016641","-0,0001030780993","-0,01666666667","-0,01666666667","-0,05","-0,08333333333",0,0
151,"17,63",0,"0,5231788079",0,"0,4635761589",0,"0,3443708609",0,"0,2450331126",0,"0,1258278146",0,"0,07284768212",0,"0,03311258278",0,"0,006622516556",0,"0,4833333333","0,5035393853","-0,809323472","0,008593813626","-0,1431130648","-0,001894651975","-0,154856748","-0,0001171174917","-0,03333333333","-0,01666666667","-0,03333333333","-0,08333333333",0,0
152,"4,66",1,"0,5263157895",1,"0,4671052632",1,"0,3486842105",1,"0,25",1,"0,1315789474",1,"0,07894736842",0,"0,03289473684",0,"0,006578947368",1,"0,4833333333","0,5040817004","-0,8072499175","0,002073554469","-0,1796624169","-0,002409746484","-0,1303717243","-0,00009870576608","-0,03333333333",0,"-0,03333333333","-0,08333333333","-0,01666666667","-0,01666666667"
153,"1,34",1,"0,5294117647",1,"0,4705882353",1,"0,3529411765",1,"0,2549019608",0,"0,1307189542",0,"0,07843137255",0,"0,03267973856",0,"0,006535947712",1,"0,4833333333","0,5040817004","-0,8072499175",0,"-0,1796624169","-0,002409746484","-0,1303717243","-0,00009870576608","-0,01666666667",0,"-0,03333333333","-0,08333333333","-0,01666666667",0
154,"7,14",0,"0,525974026",0,"0,4675324675",0,"0,3506493506",0,"0,2532467532",0,"0,1298701299",0,"0,07792207792",0,"0,03246753247",0,"0,006493506494",0,"0,4833333333","0,5035393853","-0,801305468","0,005944449502","-0,1317160415","-0,001764758577","-0,149766222","-0,000112890903","-0,01666666667","0,01666666667","-0,05","-0,08333333333","-0,01666666667",0
155,"2,06",1,"0,5290322581",1,"0,4709677419",1,"0,3548387097",1,"0,2580645161",1,"0,135483871",0,"0,07741935484",0,"0,03225806452",0,"0,006451612903",1,"0,4833333333","0,5040817004","-0,7996262066","0,001679261405","-0,1676901942","-0,002275374003","-0,1250123965","-0,00009433343291","-0,01666666667",0,"-0,03333333333","-0,06666666667","-0,03333333333",0
156,"1,03",1,"0,5320512821",0,"0,4679487179",0,"0,3525641026",0,"0,2564102564",0,"0,1346153846",0,"0,07692307692",0,"0,03205128205",0,"0,00641025641",1,"0,4833333333","0,5040817004","-0,7981677418","0,001458464836","-0,1759376027","-0,002414225567","-0,1250123965","-0,00009433343291",0,"-0,01666666667","-0,03333333333","-0,06666666667","-0,05",0
157,"1,54",0,"0,5286624204",0,"0,4649681529",0,"0,3503184713",0,"0,2547770701",0,"0,1337579618",0,"0,07643312102",0,"0,03184713376",0,"0,006369426752",0,"0,4833333333","0,5035393853","-0,7914150292","0,006752712578","-0,138665921","-0,001921526471","-0,1446482876","-0,0001086643143",0,"-0,03333333333","-0,03333333333","-0,05","-0,06666666667",0
158,"1,01",0,"0,5253164557",0,"0,4620253165",0,"0,3481012658",0,"0,253164557",0,"0,1329113924",0,"0,07594936709",0,"0,03164556962",0,"0,006329113924",0,"0,4666666667","0,5024529992","-0,7567422871","0,03467274211","-0,1024042293","-0,001460180955","-0,147220558","-0,0001103022156","-0,01666666667","-0,05","-0,05","-0,06666666667","-0,08333333333","-0,01666666667"
159,"2,21",0,"0,5220125786",0,"0,4591194969",0,"0,3459119497",0,"0,251572327",0,"0,1320754717",0,"0,07547169811",0,"0,03144654088",0,"0,006289308176",0,"0,45","0,5008190014","-0,657382863","0,09935942402","-0,07105171458","-0,001057063513","-0,1197139327","-0,00009074089708","-0,03333333333","-0,05","-0,08333333333","-0,08333333333","-0,1","-0,05"
160,"1,35",1,"0,525",1,"0,4625",0,"0,34375",0,"0,25",0,"0,13125",0,"0,075",0,"0,03125",0,"0,00625",1,"0,45","0,5024529992","-0,6204691443","0,03691371877","-0,09375243965","-0,001446743707","-0,1288790611","-0,00009800661257","-0,03333333333","-0,05","-0,06666666667","-0,08333333333","-0,08333333333","-0,05"
161,"1,72",0,"0,5217391304",0,"0,4596273292",0,"0,3416149068",0,"0,248447205",0,"0,1304347826",0,"0,07453416149",0,"0,03105590062",0,"0,006211180124",0,"0,4666666667","0,5024529992","-0,5999990368","0,02047010744","-0,0524473212","-0,0008196721311","-0,1288790611","-0,00009800661257","-0,01666666667","-0,03333333333","-0,05","-0,05","-0,05","-0,03333333333"
162,"1,83",0,"0,5185185185",0,"0,4567901235",0,"0,3395061728",0,"0,2469135802",0,"0,1296296296",0,"0,07407407407",0,"0,03086419753",0,"0,006172839506",0,"0,4666666667","0,5024529992","-0,5812051304","0,01879390648","-0,01219479435","-0,0001926005554","-0,1288790611","-0,00009800661257","-0,01666666667","-0,01666666667","-0,03333333333","-0,06666666667","-0,05","-0,01666666667"
163,"1,9",1,"0,5214723926",0,"0,4539877301",0,"0,3374233129",0,"0,245398773",0,"0,1288343558",0,"0,0736196319",0,"0,03067484663",0,"0,006134969325",0,"0,4666666667","0,5024529992","-0,5696430773","0,01156205308","0,01926163954","0,0003090567052","-0,1182275269","-0,00008983171021","-0,01666666667","-0,01666666667","-0,03333333333","-0,05","-0,05","-0,01666666667"
164,"1,08",1,"0,5243902439",0,"0,4512195122",0,"0,3353658537",0,"0,243902439",0,"0,1280487805",0,"0,07317073171",0,"0,03048780488",0,"0,006097560976",0,"0,45","0,5008190014","-0,5044366259","0,06520645141","0,04561519123","0,0007524858909","-0,1054960359","-0,00008092814829","-0,01666666667","-0,03333333333","-0,03333333333","-0,06666666667","-0,06666666667","-0,05"
165,"2,53",0,"0,5212121212",0,"0,4484848485",0,"0,3333333333",0,"0,2424242424",0,"0,1272727273",0,"0,07272727273",0,"0,0303030303",0,"0,006060606061",0,"0,4333333333","0,4986320084","-0,3625714091","0,1418652167","0,07435183473","0,001276538565","-0,07216453457","-0,00005820543835","-0,01666666667","-0,05","-0,05","-0,08333333333","-0,1","-0,06666666667"
166,"1,72",1,"0,5240963855",1,"0,4518072289",0,"0,3313253012",0,"0,2409638554",0,"0,1265060241",0,"0,07228915663",0,"0,03012048193",0,"0,006024096386",1,"0,4333333333","0,5008190014","-0,3077337706","0,05483763855","0,03321494766","0,000595717997","-0,08131887273","-0,00006624160447","-0,01666666667","-0,05","-0,03333333333","-0,1","-0,1","-0,06666666667"
167,"2,59",0,"0,5209580838",0,"0,4491017964",0,"0,3293413174",0,"0,2395209581",0,"0,125748503",0,"0,07185628743",0,"0,02994011976",0,"0,005988023952",0,"0,4333333333","0,4986320084","-0,2070240921","0,1007096785","0,05812354665","0,001074979844","-0,05388604312","-0,00004571456127","-0,03333333333","-0,05","-0,05","-0,08333333333","-0,1166666667","-0,08333333333"
168,"1,53",1,"0,5238095238",1,"0,4523809524",0,"0,3273809524",0,"0,2380952381",0,"0,125",0,"0,07142857143",0,"0,02976190476",0,"0,005952380952",1,"0,4166666667","0,4986320084","-0,1044922929","0,1025317992","-0,001159618472","-0,00002239541342","-0,09231539052","-0,00008165508217","-0,05","-0,06666666667","-0,08333333333","-0,1","-0,15","-0,1166666667"
169,"8,92",0,"0,5207100592",0,"0,449704142",0,"0,325443787",0,"0,2366863905",0,"0,124260355",0,"0,07100591716",0,"0,02958579882",0,"0,005917159763",0,"0,4166666667","0,4958847037","0,03029928519","0,1347915781","0,016620445","0,0003314521186","-0,0368039839","-0,00003582388054","-0,05","-0,06666666667","-0,1","-0,1","-0,15","-0,1333333333"
170,"1,59",1,"0,5235294118",1,"0,4529411765",1,"0,3294117647",1,"0,2411764706",1,"0,1294117647",0,"0,07058823529",0,"0,02941176471",0,"0,005882352941",1,"0,4","0,4958847037","0,1631721503","0,1328728651","-0,05386555149","-0,001119770671","-0,07945028851","-0,00008356231557","-0,05","-0,06666666667","-0,1166666667","-0,1166666667","-0,1666666667","-0,15"
171,"1,2",0,"0,5204678363",0,"0,4502923977",0,"0,3274853801",0,"0,2397660819",0,"0,1286549708",0,"0,0701754386",0,"0,02923976608",0,"0,005847953216",0,"0,4166666667","0,4958847037","0,2588110476","0,09563889726","-0,005315084174","-0,0001119770671","-0,04487788647","-0,00005041062457","-0,01666666667","-0,03333333333","-0,08333333333","-0,1166666667","-0,15","-0,1333333333"
172,"1,41",0,"0,5174418605",0,"0,4476744186",0,"0,3255813953",0,"0,238372093",0,"0,1279069767",0,"0,06976744186",0,"0,02906976744",0,"0,005813953488",0,"0,4","0,4925677119","0,4017304699","0,1429194224","-0,005858671959","-0,0001254143151","0,03893356773","0,00004862650985","-0,03333333333","-0,05","-0,1","-0,1166666667","-0,1666666667","-0,1333333333"
173,"30,92",0,"0,5144508671",0,"0,4450867052",0,"0,323699422",0,"0,2369942197",0,"0,1271676301",0,"0,06936416185",0,"0,0289017341",0,"0,005780346821",0,"0,3833333333","0,4886694324","0,5353747419","0,133644272","-0,005720055851","-0,0001254143151","0,1140169321","0,0001684999342","-0,05","-0,08333333333","-0,1166666667","-0,1333333333","-0,1833333333","-0,1333333333"
174,"1,88",1,"0,5172413793",1,"0,4482758621",1,"0,3275862069",1,"0,2413793103",1,"0,132183908",1,"0,07471264368",1,"0,03448275862",0,"0,005747126437",1,"0,3666666667","0,4886694324","0,6453258348","0,1099510929","-0,09496536522","-0,002167876019","0,03975272993","0,00006675903512","-0,05","-0,1","-0,1166666667","-0,1333333333","-0,2","-0,15"
175,"11,17",1,"0,52",0,"0,4457142857",0,"0,3257142857",0,"0,24",0,"0,1314285714",0,"0,07428571429",0,"0,03428571429",0,"0,005714285714",0,"0,3833333333","0,4886694324","0,6999508185","0,05462498372","-0,04444478522","-0,0010346681","0,07607808874","0,0001418571499","-0,03333333333","-0,08333333333","-0,1","-0,1166666667","-0,1833333333","-0,1333333333"
176,"1,1",1,"0,5227272727",1,"0,4488636364",1,"0,3295454545",1,"0,2443181818",1,"0,1363636364",1,"0,07954545455",0,"0,03409090909",0,"0,005681818182",1,"0,3833333333","0,4925677119","0,743860885","0,04391006653","-0,0659961568","-0,001572158022","0,02344126734","0,00004598878596","-0,01666666667","-0,06666666667","-0,1","-0,1","-0,1833333333","-0,1333333333"
177,"1,91",0,"0,5197740113",0,"0,4463276836",0,"0,3276836158",0,"0,2429378531",0,"0,1355932203",0,"0,0790960452",0,"0,03389830508",0,"0,005649717514",0,"0,3833333333","0,4886694324","0,8004416568","0,05658077174","-0,07423532432","-0,001773716743","0,07402072004","0,0001550247983","-0,03333333333","-0,05","-0,1","-0,1","-0,1666666667","-0,15"
178,"3,31",1,"0,5224719101",0,"0,4438202247",0,"0,3258426966",0,"0,2415730337",0,"0,1348314607",0,"0,07865168539",0,"0,03370786517",0,"0,005617977528",0,"0,3833333333","0,4886694324","0,8352850434","0,03484338664","-0,02661900309","-0,0006405088238","0,102952312","0,0002301229131","-0,01666666667","-0,05","-0,1","-0,08333333333","-0,1666666667","-0,15"
179,"1,24",1,"0,5251396648",1,"0,4469273743",1,"0,3296089385",0,"0,2402234637",0,"0,1340782123",0,"0,0782122905",0,"0,03351955307",0,"0,005586592179",1,"0,3833333333","0,4925677119","0,8677606655","0,03247562209","-0,04233415013","-0,001030189017","0,06151023619","0,0001424145691",0,"-0,05","-0,1","-0,1","-0,15","-0,1666666667"
180,"4,63",0,"0,5222222222",0,"0,4444444444",0,"0,3277777778",0,"0,2388888889",0,"0,1333333333",0,"0,07777777778",0,"0,03333333333",0,"0,005555555556",0,"0,4","0,4925677119","0,8819574829","0,01419681736","-0,002576861312","-0,00006270715757","0,08691876801","0,0002061734765","0,03333333333","-0,01666666667","-0,08333333333","-0,1","-0,1333333333","-0,1666666667"
181,"5,48",1,"0,5248618785",1,"0,4475138122",1,"0,3314917127",1,"0,2430939227",0,"0,1325966851",0,"0,0773480663",0,"0,03314917127",0,"0,005524861878",1,"0,4","0,4958847037","0,8930930678","0,01113558495","-0,01081337179","-0,0002642658783","0,0700896669","0,0001686262492","0,01666666667","-0,01666666667","-0,08333333333","-0,1166666667","-0,1333333333","-0,1666666667"
182,"1,67",1,"0,5274725275",1,"0,4505494505",1,"0,3351648352",1,"0,2472527473",0,"0,1318681319",0,"0,07692307692",0,"0,03296703297",0,"0,005494505495",1,"0,4","0,4958847037","0,8994429334","0,006349865598","-0,06339827125","-0,001554241691","0,04337737949","0,0001050791817","0,01666666667",0,"-0,06666666667","-0,1166666667","-0,1333333333","-0,1666666667"
183,"1,01",0,"0,5245901639",0,"0,4480874317",0,"0,3333333333",0,"0,2459016393",0,"0,131147541",0,"0,07650273224",0,"0,03278688525",0,"0,005464480874",0,"0,4","0,4925677119","0,908098808","0,008655874625","-0,07164832657","-0,001746842247","0,05674614832","0,0001393078563","0,01666666667","-0,01666666667","-0,05","-0,1","-0,1166666667","-0,1666666667"
184,"2,25",0,"0,5217391304",0,"0,4456521739",0,"0,3315217391",0,"0,2445652174",0,"0,1304347826",0,"0,07608695652",0,"0,03260869565",0,"0,005434782609",0,"0,3833333333","0,4886694324","0,9163609982","0,008262190108","-0,07831802313","-0,001908089223","0,07576776547","0,0001923190767",0,"-0,01666666667","-0,06666666667","-0,1166666667","-0,15","-0,1833333333"
185,"2,5",1,"0,5243243243",1,"0,4486486486",0,"0,3297297297",0,"0,2432432432",0,"0,1297297297",0,"0,07567567568",0,"0,03243243243",0,"0,005405405405",1,"0,3833333333","0,4925677119","0,9223240457","0,005963047572","-0,09203242402","-0,002270894921","0,05278738515","0,0001369222717",0,0,"-0,08333333333","-0,1166666667","-0,1333333333","-0,1833333333"
186,"2,48",1,"0,5268817204",1,"0,4516129032",0,"0,3279569892",0,"0,2419354839",0,"0,1290322581",0,"0,0752688172",0,"0,03225806452",0,"0,005376344086",1,"0,3833333333","0,4925677119","0,925352213","0,003028167274","-0,1444174344","-0,003596703395","0,01059684579","0,00002782473982","-0,01666666667","0,01666666667","-0,08333333333","-0,1","-0,1333333333","-0,1833333333"
